Tag(M3),Date,Time,Plot_No,Rec_No,CO2,Pressure,Flow,H2O,Tsen,O2,Error,Aux_V,PAR,Tsoil,Tair,Msoil
M3,07/06/22,11:48:58,     1, 10381,   420, 1026.2, 300, 0.0, 0.0, 0.0, 25, 0.0000,   469, 0.0,24.9, 0.0
M3,07/06/22,11:48:59,     1, 10382,   420, 1026.2, 300, 0.0, 0.0, 0.0, 25, 0.0000,   471, 0.0,24.9, 0.0
M3,07/06/22,11:49:00,     1, 10383,   420, 1026.2, 300, 0.0, 0.0, 0.0, 25, 0.0000,   471, 0.0,24.9, 0.0
M3,07/06/22,11:49:01,     1, 10384,   420, 1026.2, 300, 0.0, 0.0, 0.0,  0, 0.0000,   470, 0.0,24.9, 0.0
M3,07/06/22,11:49:02,     1, 10385,   420, 1026.2, 300, 0.0, 0.0, 0.0,  0, 0.0000,   473, 0.0,24.9, 0.0
M3,07/06/22,11:49:03,     1, 10386,   420, 1026.2, 300, 0.0, 0.0, 0.0,  0, 0.0000,   489, 0.0,24.9, 0.0
M3,07/06/22,11:49:04,     1, 10387,   420, 1026.2, 300, 0.0, 0.0, 0.0,  0, 0.0000,   478, 0.0,24.9, 0.0
M3,07/06/22,11:49:05,     1, 10388,   420, 1026.2, 300, 0.0, 0.0, 0.0,  0, 0.0000,   483, 0.0,24.9, 0.0
M3,07/06/22,11:49:06,     1, 10389,   420, 1026.2, 300, 0.0, 0.0, 0.0,  0, 0.0000,   477, 0.0,24.9, 0.0
M3,07/06/22,11:49:07,     1, 10390,   420, 1026.2, 300, 0.0, 0.0, 0.0,  0, 0.0000,   484, 0.0,24.9, 0.0
M3,07/06/22,11:49:08,     1, 10391,   420, 1026.2, 300, 0.0, 0.0, 0.0,  0, 0.0000,   485, 0.0,24.9, 0.0
M3,07/06/22,11:49:09,     1, 10392,   419, 1026.2, 300, 0.0, 0.0, 0.0,  0, 0.0000,   483, 0.0,24.9, 0.0
M3,07/06/22,11:49:10,     1, 10393,   419, 1026.2, 300, 0.0, 0.0, 0.0,  0, 0.0000,   465, 0.0,24.9, 0.0
M3,07/06/22,11:49:11,     1, 10394,   419, 1026.2, 300, 0.0, 0.0, 0.0,  0, 0.0000,   481, 0.0,24.9, 0.0
M3,07/06/22,11:49:12,     1, 10395,   419, 1026.2, 300, 0.0, 0.0, 0.0,  0, 0.0000,   472, 0.0,24.9, 0.0
M3,07/06/22,11:49:13,     1, 10396,   418, 1026.2, 300, 0.0, 0.0, 0.0,  0, 0.0000,   467, 0.0,24.9, 0.0
M3,07/06/22,11:49:14,     1, 10397,   418, 1026.2, 300, 0.0, 0.0, 0.0,  0, 0.0000,   483, 0.0,24.9, 0.0
M3,07/06/22,11:49:15,     1, 10398,   418, 1026.2, 300, 0.0, 0.0, 0.0,  0, 0.0000,   478, 0.0,24.9, 0.0
M3,07/06/22,11:49:16,     1, 10399,   418, 1026.2, 300, 0.0, 0.0, 0.0,  0, 0.0000,   480, 0.0,24.9, 0.0
M3,07/06/22,11:49:17,     1, 10400,   418, 1026.2, 300, 0.0, 0.0, 0.0,  0, 0.0000,   469, 0.0,24.9, 0.0
M3,07/06/22,11:49:18,     1, 10401,   418, 1026.1, 300, 0.0, 0.0, 0.0,  0, 0.0000,   466, 0.0,24.9, 0.0
M3,07/06/22,11:49:19,     1, 10402,   418, 1026.1, 300, 0.0, 0.0, 0.0,  0, 0.0000,   465, 0.0,24.9, 0.0
M3,07/06/22,11:49:20,     1, 10403,   418, 1026.1, 300, 0.0, 0.0, 0.0,  0, 0.0000,   463, 0.0,24.9, 0.0
M3,07/06/22,11:49:21,     1, 10404,   418, 1026.1, 300, 0.0, 0.0, 0.0,  0, 0.0000,   461, 0.0,24.9, 0.0
M3,07/06/22,11:49:22,     1, 10405,   418, 1026.1, 300, 0.0, 0.0, 0.0,  0, 0.0000,   474, 0.0,24.9, 0.0
M3,07/06/22,11:49:23,     1, 10406,   418, 1026.1, 300, 0.0, 0.0, 0.0,  0, 0.0000,   473, 0.0,24.9, 0.0
M3,07/06/22,11:49:24,     1, 10407,   418, 1026.1, 300, 0.0, 0.0, 0.0,  0, 0.0000,   472, 0.0,24.9, 0.0
M3,07/06/22,11:49:25,     1, 10408,   418, 1026.1, 300, 0.0, 0.0, 0.0,  0, 0.0000,   460, 0.0,24.9, 0.0
M3,07/06/22,11:49:26,     1, 10409,   417, 1026.1, 300, 0.0, 0.0, 0.0,  0, 0.0000,   475, 0.0,24.9, 0.0
M3,07/06/22,11:49:27,     1, 10410,   417, 1026.1, 300, 0.0, 0.0, 0.0,  0, 0.0000,   483, 0.0,24.9, 0.0
M3,07/06/22,11:49:28,     1, 10411,   417, 1026.1, 300, 0.0, 0.0, 0.0,  0, 0.0000,   482, 0.0,24.9, 0.0
