Tag(M3),Date,Time,Plot_No,Rec_No,CO2,Pressure,Flow,H2O,Tsen,O2,Error,Aux_V,PAR,Tsoil,Tair,Msoil
M3,21/06/22,13:06:40,     1, 13970,   418, 1029.8, 300, 0.0, 0.0, 0.0, 61, 0.0000,     1, 0.0,25.1, 0.0
M3,21/06/22,13:06:41,     1, 13971,   418, 1029.8, 300, 0.0, 0.0, 0.0,  0, 0.0000,     1, 0.0,25.1, 0.0
M3,21/06/22,13:06:42,     1, 13972,   418, 1029.8, 300, 0.0, 0.0, 0.0,  0, 0.0000,     1, 0.0,25.1, 0.0
M3,21/06/22,13:06:43,     1, 13973,   418, 1029.8, 300, 0.0, 0.0, 0.0,  0, 0.0000,     1, 0.0,25.1, 0.0
M3,21/06/22,13:06:44,     1, 13974,   418, 1029.8, 300, 0.0, 0.0, 0.0,  0, 0.0000,     1, 0.0,25.1, 0.0
M3,21/06/22,13:06:45,     1, 13975,   418, 1029.8, 300, 0.0, 0.0, 0.0,  0, 0.0000,     1, 0.0,25.1, 0.0
M3,21/06/22,13:06:46,     1, 13976,   418, 1029.7, 300, 0.0, 0.0, 0.0,  0, 0.0000,     1, 0.0,25.1, 0.0
M3,21/06/22,13:06:47,     1, 13977,   418, 1029.7, 300, 0.0, 0.0, 0.0,  0, 0.0000,     1, 0.0,25.1, 0.0
M3,21/06/22,13:06:48,     1, 13978,   418, 1029.7, 300, 0.0, 0.0, 0.0,  0, 0.0000,     1, 0.0,25.0, 0.0
M3,21/06/22,13:06:49,     1, 13979,   418, 1029.7, 300, 0.0, 0.0, 0.0,  0, 0.0000,     1, 0.0,25.0, 0.0
Zero
M3,21/06/22,13:07:16,     1, 14006,   415, 1029.7, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0,25.0, 0.0
M3,21/06/22,13:07:17,     1, 14007,   417, 1029.7, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0,25.0, 0.0
M3,21/06/22,13:07:18,     1, 14008,   417, 1029.7, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0,25.0, 0.0
M3,21/06/22,13:07:19,     1, 14009,   418, 1029.7, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0,25.0, 0.0
M3,21/06/22,13:07:20,     1, 14010,   418, 1029.7, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0,25.0, 0.0
M3,21/06/22,13:07:21,     1, 14011,   419, 1029.7, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0,24.9, 0.0
M3,21/06/22,13:07:22,     1, 14012,   419, 1029.7, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0,24.9, 0.0
M3,21/06/22,13:07:23,     1, 14013,   419, 1029.7, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0,24.9, 0.0
M3,21/06/22,13:07:24,     1, 14014,   419, 1029.7, 300, 0.0, 0.0, 0.0,  0, 0.0000,     1, 0.0,24.9, 0.0
M3,21/06/22,13:07:25,     1, 14015,   419, 1029.7, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0,24.9, 0.0
M3,21/06/22,13:07:26,     1, 14016,   419, 1029.7, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0,24.9, 0.0
M3,21/06/22,13:07:27,     1, 14017,   419, 1029.7, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0,24.9, 0.0
M3,21/06/22,13:07:28,     1, 14018,   419, 1029.7, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0,24.9, 0.0
M3,21/06/22,13:07:29,     1, 14019,   419, 1029.7, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0,24.9, 0.0
M3,21/06/22,13:07:30,     1, 14020,   420, 1029.7, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0,24.9, 0.0
M3,21/06/22,13:07:31,     1, 14021,   420, 1029.7, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0,24.9, 0.0
M3,21/06/22,13:07:32,     1, 14022,   420, 1029.7, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0,24.9, 0.0
M3,21/06/22,13:07:33,     1, 14023,   420, 1029.7, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0,24.9, 0.0
M3,21/06/22,13:07:34,     1, 14024,   420, 1029.7, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0,24.9, 0.0
M3,21/06/22,13:07:35,     1, 14025,   420, 1029.7, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0,24.9, 0.0
M3,21/06/22,13:07:36,     1, 14026,   420, 1029.7, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0,24.9, 0.0
M3,21/06/22,13:07:37,     1, 14027,   421, 1029.7, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0,24.9, 0.0
M3,21/06/22,13:07:38,     1, 14028,   421, 1029.7, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0,24.9, 0.0
M3,21/06/22,13:07:39,     1, 14029,   421, 1029.7, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0,24.9, 0.0
