Model:	LI-7810
SN:	TG10-01146
Software Version:	2.0.25
Timestamp:	2022-12-13 14:00:00
Timezone:	America/Toronto
DATAH	SECONDS	NANOSECONDS	NDX	DIAG	DATE	TIME	H2O	CO2	CH4	CAVITY_P	CAVITY_T	LASER_PHASE_P	LASER_T	RESIDUAL	RING_DOWN_TIME	THERMAL_ENCLOSURE_T	PHASE_ERROR	LASER_T_SHIFT	INPUT_VOLTAGE	CHK
DATAU	secs	nsecs	index	diag	date	time	ppm	ppm	ppb	kPa	°C	kPa	°C		µsecs	°C	counts	°C	V	CHK
DATA	1670961156	18414020	24839	0	2022-12-13	14:52:36	5100.18	583.451	2064.67	40.9712	55.001	27.6386	43.6417	0.00145118	12.2556	54.5005	-33.5	0.150983	14.2893	114
DATA	1670961157	18414020	24843	0	2022-12-13	14:52:37	5083.94	580.854	2064.04	40.9724	55.001	27.6395	43.6417	0.00146409	12.2564	54.5005	-55.5	0.150983	14.2893	130
DATA	1670961158	18053054	24847	0	2022-12-13	14:52:38	5065.93	579.522	2063.6	40.972	55.001	27.6391	43.6421	0.00145992	12.2566	54.5005	-83	0.150983	14.2893	199
DATA	1670961159	18053054	24851	0	2022-12-13	14:52:39	5045.97	579.236	2063.2	40.9716	55.001	27.6386	43.6417	0.00145852	12.2569	54.5005	93	0.150983	14.2881	209
DATA	1670961160	18053054	24855	0	2022-12-13	14:52:40	5028.39	578.046	2063.09	40.9724	55.001	27.6395	43.6417	0.0014546	12.2571	54.5005	-48	0.150983	14.2881	231
DATA	1670961161	18053054	24859	0	2022-12-13	14:52:41	5013.5	576.935	2062.89	40.9724	55.001	27.6399	43.6417	0.00145252	12.2578	54.5005	-41.25	0.150983	14.2881	132
DATA	1670961162	18053054	24863	0	2022-12-13	14:52:42	4997.25	575.055	2062.94	40.972	55.001	27.6386	43.6417	0.00144941	12.2576	54.5005	-22.5	0.150983	14.2889	 90
DATA	1670961163	18053054	24867	0	2022-12-13	14:52:43	4982.4	573.027	2062.96	40.9724	55.001	27.6386	43.6417	0.0014469	12.257	54.5005	90.75	0.150983	14.2885	  0
DATA	1670961164	18053054	24871	0	2022-12-13	14:52:44	4969.75	568.846	2062.71	40.9712	55.001	27.6391	43.6417	0.0014457	12.2578	54.5005	-5.25	0.150983	14.2889	102
DATA	1670961165	17695903	24875	0	2022-12-13	14:52:45	4956.93	567.193	2062.77	40.9724	55.001	27.6403	43.6419	0.00144572	12.258	54.5005	164.25	0.150983	14.2889	169
DATA	1670961166	17695903	24879	0	2022-12-13	14:52:46	4946.07	565.902	2062.81	40.9708	55.001	27.6407	43.6421	0.00145007	12.2587	54.5005	-26.25	0.150983	14.2885	198
DATA	1670961167	17695903	24883	0	2022-12-13	14:52:47	4935.43	564.088	2062.87	40.9712	55.001	27.6411	43.6419	0.00144197	12.2574	54.5005	-113.25	0.150983	14.2885	250
DATA	1670961168	17695903	24887	0	2022-12-13	14:52:48	4925.4	563.898	2063.01	40.9724	55.001	27.6407	43.6417	0.00145084	12.2584	54.5005	-26.5	0.150983	14.2881	103
DATA	1670961169	17695903	24891	0	2022-12-13	14:52:49	4916.22	563.827	2062.91	40.972	55.001	27.6407	43.6417	0.0014519	12.2581	54.5005	-104.75	0.150983	14.2881	143
DATA	1670961170	17695903	24895	0	2022-12-13	14:52:50	4908.57	565.175	2062.68	40.9712	55.001	27.6411	43.6417	0.00143539	12.2581	54.5005	-59.75	0.150983	14.2878	206
DATA	1670961171	17695903	24899	0	2022-12-13	14:52:51	4899.85	566.418	2062.84	40.972	55.001	27.6403	43.6417	0.00144298	12.2592	54.5005	-12.75	0.150983	14.2878	167
DATA	1670961172	17695903	24903	0	2022-12-13	14:52:52	4893.84	566.346	2062.86	40.972	55.001	27.6411	43.6417	0.00143541	12.2589	54.5005	-112	0.150983	14.287	240
DATA	1670961173	17334938	24907	0	2022-12-13	14:52:53	4887.21	566.321	2062.71	40.972	55.001	27.6407	43.6417	0.00145124	12.259	54.5005	39	0.150983	14.2878	144
DATA	1670961174	17334938	24911	0	2022-12-13	14:52:54	4881.64	566.709	2062.92	40.972	55.001	27.6407	43.6417	0.00144358	12.2589	54.5005	47.5	0.150983	14.2878	 61
DATA	1670961175	17334938	24915	0	2022-12-13	14:52:55	4875.67	569.333	2062.97	40.9724	55.001	27.6403	43.6417	0.0014396	12.2589	54.5005	-54.5	0.150983	14.2878	115
DATA	1670961176	17334938	24919	0	2022-12-13	14:52:56	4870.86	574.791	2062.57	40.972	55.001	27.6403	43.6417	0.00144479	12.2588	54.5005	-34.75	0.150983	14.287	115
DATA	1670961177	17334938	24923	0	2022-12-13	14:52:57	4866.57	586.92	2062.54	40.9716	55.001	27.6407	43.6417	0.00144552	12.2578	54.5005	-12.5	0.150983	14.287	 50
DATA	1670961178	17334938	24927	0	2022-12-13	14:52:58	4863.19	579.846	2062.61	40.9728	55.001	27.6415	43.6417	0.00143539	12.2592	54.5005	168.5	0.150983	14.287	123
DATA	1670961179	17334938	24931	0	2022-12-13	14:52:59	4860.41	572.934	2062.56	40.9728	55.001	27.6427	43.6417	0.00144365	12.2587	54.5005	-66.75	0.150983	14.2866	214
DATA	1670961180	16980886	24935	0	2022-12-13	14:53:00	4857.23	572.034	2062.85	40.9724	55.001	27.6423	43.6417	0.00144728	12.2581	54.5005	35.5	0.150983	14.2874	 88
DATA	1670961181	16980886	24939	0	2022-12-13	14:53:01	4854.51	570.633	2062.68	40.972	55.001	27.6415	43.6417	0.00144241	12.259	54.5005	-65.5	0.150983	14.287	239
DATA	1670961182	16980886	24943	0	2022-12-13	14:53:02	4850.9	564.723	2062.55	40.9716	55.001	27.6427	43.6419	0.00143597	12.2591	54.5005	6.25	0.150983	14.287	  2
DATA	1670961183	16980886	24947	0	2022-12-13	14:53:03	4848.67	561.964	2062.92	40.9716	55.001	27.6419	43.6417	0.001442	12.2592	54.5005	-161	0.150983	14.287	208
DATA	1670961184	16980886	24951	0	2022-12-13	14:53:04	4843.42	577.404	2063.09	40.9716	55.001	27.6403	43.6417	0.00145669	12.259	54.5005	-58.25	0.150983	14.287	 97
DATA	1670961185	16980886	24955	0	2022-12-13	14:53:05	4838.42	645.874	2063.3	40.972	55.001	27.6411	43.6417	0.00147688	12.2591	54.5005	178.75	0.150983	14.2866	122
DATA	1670961186	16980886	24959	0	2022-12-13	14:53:06	4844.65	646.753	2062.96	40.9716	55.001	27.6436	43.6417	0.00142798	12.2583	54.5005	72.5	0.150983	14.2866	134
DATA	1670961187	16980886	24963	0	2022-12-13	14:53:07	4854.49	588.106	2062.89	40.9724	55.001	27.6419	43.6417	0.00143078	12.2584	54.5005	-99.75	0.150983	14.2862	231
DATA	1670961188	16618013	24967	0	2022-12-13	14:53:08	4861.69	565.46	2062.87	40.972	55.001	27.6427	43.6417	0.00143364	12.2592	54.5005	24.25	0.150983	14.2862	 47
DATA	1670961189	16618013	24971	0	2022-12-13	14:53:09	4864.27	562.667	2062.8	40.9716	55.001	27.6436	43.6417	0.00144704	12.2592	54.5005	-46.75	0.150983	14.2858	151
DATA	1670961190	16618013	24975	0	2022-12-13	14:53:10	4863.88	562.272	2063.06	40.9716	55.001	27.6436	43.6417	0.00144153	12.2585	54.5005	-155	0.150983	14.2862	 74
DATA	1670961191	16618013	24979	0	2022-12-13	14:53:11	4864.05	565.175	2063.08	40.972	55.001	27.644	43.6419	0.00143711	12.2591	54.5005	-140.5	0.150983	14.2862	 62
DATA	1670961192	16618013	24983	0	2022-12-13	14:53:12	4862.96	566.273	2063.04	40.9728	55.001	27.6444	43.6419	0.00143592	12.2586	54.5005	-51.75	0.150983	14.2858	195
DATA	1670961193	16618013	24987	0	2022-12-13	14:53:13	4863.47	564.24	2062.96	40.9716	55.001	27.6444	43.6417	0.00143901	12.2588	54.5005	-224.75	0.150983	14.2854	189
DATA	1670961194	16618013	24991	0	2022-12-13	14:53:14	4865.55	564.613	2062.79	40.9712	55.001	27.6436	43.6417	0.00143533	12.2595	54.5005	-216.25	0.150983	14.2854	232
DATA	1670961195	16268968	24995	0	2022-12-13	14:53:15	4864.03	565.642	2062.88	40.972	55.001	27.6444	43.6417	0.00144007	12.2588	54.5005	-144	0.150983	14.285	  1
DATA	1670961196	16268968	24999	0	2022-12-13	14:53:16	4862.09	563.668	2062.57	40.9724	55.001	27.6452	43.6417	0.00143882	12.2587	54.5005	93	0.150983	14.2854	 35
DATA	1670961197	16268968	25003	0	2022-12-13	14:53:17	4861.37	562.028	2062.87	40.9724	55.001	27.644	43.6417	0.00143966	12.2586	54.5005	-177.25	0.150983	14.2858	206
DATA	1670961198	16268968	25007	0	2022-12-13	14:53:18	4860.71	562.783	2062.95	40.9712	55.001	27.6444	43.6417	0.00144148	12.2584	54.5005	-233.5	0.150983	14.2854	195
DATA	1670961199	16268968	25011	0	2022-12-13	14:53:19	4861.45	562.384	2062.95	40.9745	55.001	27.6448	43.6417	0.00144161	12.2591	54.5005	-113.25	0.150983	14.2858	245
DATA	1670961200	16268968	25015	0	2022-12-13	14:53:20	4861.78	561.752	2062.66	40.9708	55.001	27.6436	43.6417	0.00144332	12.2584	54.5005	-245.75	0.150983	14.2858	235
DATA	1670961201	16268968	25019	0	2022-12-13	14:53:21	4865.63	560.606	2062.62	40.9708	55.001	27.644	43.6419	0.00144135	12.2583	54.5005	-231.5	0.150983	14.2854	117
DATA	1670961202	16268968	25023	0	2022-12-13	14:53:22	4869.53	561.197	2062.72	40.972	55.001	27.644	43.6417	0.00144481	12.2581	54.5005	51.5	0.150983	14.285	181
DATA	1670961203	15913963	25027	0	2022-12-13	14:53:23	4873.71	560.592	2063.01	40.9724	55.001	27.6436	43.6417	0.00143627	12.2583	54.5005	-160.5	0.150983	14.285	110
DATA	1670961204	15913963	25031	0	2022-12-13	14:53:24	4874.76	560.549	2062.68	40.9716	55.001	27.6432	43.6417	0.00144102	12.2582	54.5005	29.5	0.150983	14.2846	 76
DATA	1670961205	15913963	25035	0	2022-12-13	14:53:25	4873.95	560.792	2062.78	40.972	55.001	27.6444	43.6417	0.00143912	12.2588	54.5005	-128.75	0.150983	14.2846	195
DATA	1670961206	15913963	25039	0	2022-12-13	14:53:26	4871.25	563.091	2062.91	40.972	55.001	27.6444	43.6417	0.00143694	12.259	54.5005	-210	0.150983	14.285	175
DATA	1670961207	15913963	25043	0	2022-12-13	14:53:27	4869.68	580.164	2063.07	40.9724	55.001	27.644	43.6417	0.00144594	12.2581	54.5005	-71	0.150983	14.285	189
DATA	1670961208	15913963	25047	0	2022-12-13	14:53:28	4871.36	569.388	2066.09	40.9724	55.001	27.6444	43.6417	0.00143094	12.2571	54.5005	-137.25	0.150983	14.2846	245
DATA	1670961209	15913963	25051	0	2022-12-13	14:53:29	4879.19	540.106	2071.38	40.972	55.001	27.6444	43.6417	0.00143254	12.253	54.5005	-149.25	0.150983	14.2842	118
DATA	1670961210	15556097	25055	0	2022-12-13	14:53:30	4892.28	539.336	2070.24	40.9724	55.001	27.644	43.6417	0.00143228	12.2518	54.5005	-146	0.150983	14.2838	 17
DATA	1670961211	15556097	25059	0	2022-12-13	14:53:31	4909.33	543.741	2069.35	40.9724	55.001	27.6448	43.6417	0.00144652	12.2526	54.5005	-144.75	0.150983	14.2842	227
DATA	1670961212	15556097	25063	0	2022-12-13	14:53:32	4922.68	549.462	2067.35	40.9716	55.001	27.6444	43.6417	0.00144562	12.2535	54.5005	-99.5	0.150983	14.2834	135
DATA	1670961213	15556097	25067	0	2022-12-13	14:53:33	4929.27	555.013	2065.62	40.972	55.001	27.6444	43.6417	0.0014465	12.2546	54.5005	-199.25	0.150983	14.2838	132
DATA	1670961214	15556097	25071	0	2022-12-13	14:53:34	4930.75	556.585	2064.49	40.9724	55.001	27.644	43.6417	0.00144463	12.2567	54.5005	-196.75	0.150983	14.2834	194
DATA	1670961215	15556097	25075	0	2022-12-13	14:53:35	4927.23	560.455	2063.65	40.9728	55.001	27.6448	43.6417	0.00144527	12.2553	54.5005	-322.5	0.150983	14.2838	183
DATA	1670961216	15556097	25079	0	2022-12-13	14:53:36	4919.74	561.02	2063.35	40.972	55.001	27.6427	43.6419	0.0014524	12.2569	54.5005	-240.75	0.150983	14.2842	 78
DATA	1670961217	15556097	25083	0	2022-12-13	14:53:37	4911.88	561.557	2063.15	40.9732	55.001	27.6427	43.6421	0.00145639	12.2574	54.5005	-195.75	0.150983	14.2842	242
DATA	1670961218	15188932	25087	0	2022-12-13	14:53:38	4902.78	562.217	2063.17	40.972	55.001	27.6423	43.6419	0.00143648	12.2576	54.5005	-182.75	0.150983	14.2838	195
DATA	1670961219	15188932	25091	0	2022-12-13	14:53:39	4894	562.822	2062.86	40.972	55.001	27.6419	43.6417	0.00144535	12.2571	54.5005	-112.75	0.150983	14.2834	 35
DATA	1670961220	15188932	25095	0	2022-12-13	14:53:40	4884.78	562.379	2062.7	40.9724	55.001	27.6427	43.6417	0.00143988	12.2583	54.5005	-148.5	0.150983	14.2834	150
DATA	1670961221	15188932	25099	0	2022-12-13	14:53:41	4877.57	562.591	2062.74	40.972	55.001	27.6427	43.6417	0.00144532	12.2583	54.5005	-28	0.150983	14.2834	243
DATA	1670961222	15188932	25103	0	2022-12-13	14:53:42	4870.02	562.621	2062.99	40.972	55.001	27.6432	43.6417	0.00144408	12.2586	54.5005	-148.25	0.150983	14.2834	160
DATA	1670961223	15188932	25107	0	2022-12-13	14:53:43	4862.35	562.355	2062.89	40.9724	55.001	27.6427	43.6417	0.00144118	12.2586	54.5005	-193.25	0.150983	14.2834	230
DATA	1670961224	15188932	25111	0	2022-12-13	14:53:44	4857.6	562.413	2062.77	40.9728	55.001	27.6436	43.6419	0.00144349	12.2586	54.5005	-112.25	0.150983	14.2827	178
DATA	1670961225	14832019	25115	0	2022-12-13	14:53:45	4851.72	561.938	2063.01	40.9728	55.001	27.6419	43.6421	0.00143426	12.2585	54.5005	-70	0.150983	14.2827	 13
DATA	1670961226	14832019	25119	0	2022-12-13	14:53:46	4846.67	563.334	2062.95	40.9724	55.001	27.6427	43.6417	0.00144262	12.2594	54.5005	-143.25	0.150983	14.2827	228
DATA	1670961227	14832019	25123	0	2022-12-13	14:53:47	4840.7	561.871	2062.83	40.972	55.001	27.6419	43.6417	0.00143613	12.2585	54.5005	-133.75	0.150983	14.2823	114
DATA	1670961228	14832019	25127	0	2022-12-13	14:53:48	4836.43	562.903	2063	40.9724	55.001	27.6427	43.6417	0.00144391	12.258	54.5005	-60.25	0.150983	14.2823	222
DATA	1670961229	14832019	25131	0	2022-12-13	14:53:49	4832.71	563.022	2062.39	40.9724	55.001	27.6427	43.6417	0.00144463	12.2589	54.5005	-83	0.150983	14.283	225
DATA	1670961230	14832019	25135	0	2022-12-13	14:53:50	4828.57	562.731	2062.77	40.9712	55.001	27.6427	43.6417	0.00143391	12.2584	54.5005	-185.5	0.150983	14.2819	170
DATA	1670961231	14832019	25139	0	2022-12-13	14:53:51	4826.07	564.427	2062.71	40.9724	55.001	27.6411	43.6417	0.00143656	12.259	54.5005	-191.5	0.150983	14.2827	112
DATA	1670961232	14832019	25143	0	2022-12-13	14:53:52	4822.97	566.869	2062.69	40.9728	55.001	27.6403	43.6417	0.00144039	12.2591	54.5005	-161.5	0.150983	14.2827	180
DATA	1670961233	14478921	25147	0	2022-12-13	14:53:53	4820	569.69	2062.56	40.9712	55.001	27.6407	43.6417	0.00144322	12.2585	54.5005	-138.25	0.150983	14.2823	 22
DATA	1670961234	14478921	25151	0	2022-12-13	14:53:54	4817.76	569.318	2062.61	40.972	55.001	27.6407	43.6421	0.00144099	12.2592	54.5005	-119.5	0.150983	14.2823	125
DATA	1670961235	14478921	25155	0	2022-12-13	14:53:55	4816.19	565.979	2062.78	40.9724	55.001	27.6415	43.6417	0.00143841	12.2587	54.5005	-65.75	0.150983	14.2827	209
DATA	1670961236	14478921	25159	0	2022-12-13	14:53:56	4814.11	564.971	2062.59	40.9712	55.001	27.6403	43.6417	0.00143897	12.2586	54.5005	-72	0.150983	14.2819	 44
DATA	1670961237	14478921	25163	0	2022-12-13	14:53:57	4813.67	564.401	2062.46	40.9724	55.001	27.6411	43.6417	0.00143706	12.2596	54.5005	-129.5	0.150983	14.2819	177
DATA	1670961238	14478921	25167	0	2022-12-13	14:53:58	4811.32	561.557	2063.03	40.9728	55.001	27.6399	43.6417	0.00143218	12.2594	54.5005	-99.25	0.150983	14.2819	199
DATA	1670961239	14478921	25171	0	2022-12-13	14:53:59	4809.63	560.745	2062.45	40.9724	55.001	27.6407	43.6417	0.00144332	12.2601	54.5005	-145.5	0.150983	14.2815	169
DATA	1670961240	14117002	25175	0	2022-12-13	14:54:00	4806.99	563.37	2062.8	40.9724	55.001	27.6407	43.6417	0.00143212	12.2587	54.5005	21.25	0.150983	14.2811	249
DATA	1670961241	14117002	25179	0	2022-12-13	14:54:01	4805.48	574.312	2062.73	40.9712	55.001	27.6419	43.6417	0.00144054	12.2595	54.5005	-184.75	0.150983	14.2815	204
DATA	1670961242	14117002	25183	0	2022-12-13	14:54:02	4802.98	578.423	2062.72	40.972	55.001	27.6432	43.6417	0.00143631	12.2586	54.5005	-202.5	0.150983	14.2815	 91
DATA	1670961243	14117002	25187	0	2022-12-13	14:54:03	4803.21	575.516	2062.5	40.9728	55.001	27.6423	43.6419	0.00143496	12.2584	54.5005	-126	0.150983	14.2815	  3
DATA	1670961244	14117002	25191	0	2022-12-13	14:54:04	4802.36	570.514	2062.48	40.9728	55.001	27.6423	43.6417	0.00144038	12.2583	54.5005	-253.5	0.150983	14.2811	139
DATA	1670961245	14117002	25195	0	2022-12-13	14:54:05	4802.85	563.67	2062.51	40.9724	55.001	27.6419	43.6417	0.00143466	12.2586	54.5005	-161.5	0.150983	14.2807	111
DATA	1670961246	14117002	25199	0	2022-12-13	14:54:06	4801.43	562.017	2062.68	40.9724	55.001	27.6419	43.6417	0.00143969	12.2596	54.5005	-160.75	0.150983	14.2803	219
DATA	1670961247	14117002	25203	0	2022-12-13	14:54:07	4799.79	560.505	2062.5	40.972	55.001	27.6423	43.6417	0.00142986	12.2599	54.5005	-218.25	0.150983	14.2807	122
DATA	1670961248	13761043	25207	0	2022-12-13	14:54:08	4800.18	559.596	2062.67	40.9716	55.001	27.6423	43.6417	0.00144021	12.2597	54.5005	-137.5	0.150983	14.2811	165
DATA	1670961249	13761043	25211	0	2022-12-13	14:54:09	4797.54	563.917	2062.75	40.9724	55.001	27.6419	43.6421	0.00145045	12.2605	54.5005	38.5	0.150983	14.2815	 75
DATA	1670961250	13761043	25215	0	2022-12-13	14:54:10	4804.15	583.211	2062.73	40.9716	55.001	27.6427	43.6421	0.00144943	12.2594	54.5005	-214.75	0.150983	14.2807	194
DATA	1670961251	13761043	25219	0	2022-12-13	14:54:11	4819.26	599.955	2062.65	40.9724	55.001	27.6423	43.6421	0.00144844	12.2594	54.5005	-147	0.150983	14.2815	 76
DATA	1670961252	13761043	25223	0	2022-12-13	14:54:12	4833.38	591.604	2062.31	40.9724	55.001	27.6427	43.6417	0.00143497	12.2585	54.5004	-118.25	0.150983	14.2811	202
DATA	1670961253	13761043	25227	0	2022-12-13	14:54:13	4845.84	575.38	2062.48	40.972	55.001	27.6415	43.6417	0.00143847	12.2579	54.5005	-237.25	0.150983	14.2803	126
DATA	1670961254	13761043	25231	0	2022-12-13	14:54:14	4852.78	566.677	2062.93	40.972	55.001	27.6411	43.6417	0.00144478	12.2588	54.5004	-6.75	0.150983	14.2803	 80
DATA	1670961255	13407945	25235	0	2022-12-13	14:54:15	4854.42	566.805	2062.51	40.9724	55.001	27.6415	43.6417	0.00144251	12.2587	54.5005	-142	0.150983	14.2803	 62
DATA	1670961256	13407945	25239	0	2022-12-13	14:54:16	4853.95	560.154	2062.61	40.9724	55.001	27.6411	43.6417	0.00143773	12.2584	54.5005	-172.5	0.150983	14.2799	184
DATA	1670961257	13407945	25243	0	2022-12-13	14:54:17	4850.78	557.557	2062.6	40.9716	55.001	27.6415	43.6417	0.00144359	12.2592	54.5005	-39	0.150983	14.2803	245
DATA	1670961258	13407945	25247	0	2022-12-13	14:54:18	4848.6	555.671	2062.58	40.9732	55.001	27.6407	43.6419	0.00144509	12.2588	54.5005	-24.75	0.150983	14.2803	146
DATA	1670961259	13407945	25251	0	2022-12-13	14:54:19	4848.11	556.574	2062.45	40.9724	55.001	27.6415	43.6421	0.00143846	12.2597	54.5005	-150.75	0.150983	14.2803	230
DATA	1670961260	13407945	25255	0	2022-12-13	14:54:20	4847.75	557.806	2062.63	40.9716	55.001	27.6407	43.6419	0.00145186	12.2585	54.5004	-196.25	0.150983	14.2803	235
DATA	1670961261	13407945	25259	0	2022-12-13	14:54:21	4847.49	556.793	2062.59	40.9712	55.001	27.6399	43.6417	0.00144395	12.2597	54.5005	-157.5	0.150983	14.2791	213
DATA	1670961262	13407945	25263	0	2022-12-13	14:54:22	4848.21	556.689	2062.78	40.9716	55.001	27.6386	43.6417	0.00143973	12.259	54.5005	-37.75	0.150983	14.2791	156
DATA	1670961263	13045072	25267	0	2022-12-13	14:54:23	4846.98	583.144	2062.78	40.9712	55.001	27.6395	43.6417	0.00148286	12.2589	54.5004	-48.25	0.150983	14.2795	203
DATA	1670961264	13045072	25271	0	2022-12-13	14:54:24	4842.73	826.545	2063.18	40.972	55.001	27.6391	43.6417	0.00163916	12.2587	54.5005	217.5	0.150983	14.2795	 83
DATA	1670961265	13045072	25275	0	2022-12-13	14:54:25	4855.5	1112	2062.4	40.9712	55.001	27.6423	43.6417	0.00154936	12.2565	54.5005	559.5	0.150983	14.2799	131
DATA	1670961266	13045072	25279	0	2022-12-13	14:54:26	4900.32	1034.65	2061.98	40.9671	55.001	27.6489	43.6421	0.00142428	12.2569	54.5005	9.5	0.150983	14.2795	 34
DATA	1670961267	13045072	25283	0	2022-12-13	14:54:27	4950.26	806.565	2062.79	40.9654	55.001	27.646	43.6421	0.00141776	12.2569	54.5004	-404	0.150983	14.2795	 37
DATA	1670961268	13045072	25287	0	2022-12-13	14:54:28	4982.77	636.683	2067.09	40.9663	55.001	27.6399	43.6421	0.00144101	12.2545	54.5005	-255.25	0.150983	14.2799	250
DATA	1670961269	13045072	25291	0	2022-12-13	14:54:29	4994.03	613.149	2068.11	40.9687	55.001	27.6399	43.6417	0.00146779	12.2521	54.5005	-166.5	0.150983	14.2787	201
DATA	1670961270	12696981	25295	0	2022-12-13	14:54:30	4994.24	608.955	2067.35	40.9687	55.001	27.6391	43.6417	0.0014509	12.2522	54.5005	-124.25	0.150983	14.2787	200
DATA	1670961271	12696981	25299	0	2022-12-13	14:54:31	4992.21	587.739	2066.25	40.9704	55.001	27.6395	43.6417	0.00145135	12.2526	54.5005	-102.25	0.150983	14.2787	247
DATA	1670961272	12696981	25303	0	2022-12-13	14:54:32	4989.38	579.492	2064.88	40.9704	55.001	27.6395	43.6417	0.00145391	12.255	54.5005	-339.25	0.150983	14.2787	218
DATA	1670961273	12696981	25307	0	2022-12-13	14:54:33	4980.9	575.387	2063.77	40.9708	55.001	27.6354	43.6417	0.00145587	12.2557	54.5005	-176.25	0.150983	14.2783	217
DATA	1670961274	12696981	25311	0	2022-12-13	14:54:34	4969.77	572.17	2063.45	40.9708	55.001	27.6362	43.6417	0.00146073	12.2561	54.5005	-151.25	0.150983	14.2787	190
DATA	1670961275	12696981	25315	0	2022-12-13	14:54:35	4958.53	570.11	2063.13	40.9704	55.001	27.6362	43.6419	0.001458	12.2563	54.5005	-150.75	0.150983	14.2787	 80
DATA	1670961276	12696981	25319	0	2022-12-13	14:54:36	4943.95	569.64	2062.87	40.9724	55.001	27.6354	43.6421	0.00144509	12.2577	54.5004	-95.5	0.150983	14.2787	118
DATA	1670961277	12696981	25323	0	2022-12-13	14:54:37	4931.23	568.443	2062.81	40.9708	55.001	27.6358	43.6417	0.00146018	12.2572	54.5005	-128	0.150983	14.2783	 91
DATA	1670961278	12336015	25327	0	2022-12-13	14:54:38	4919.53	566.297	2062.67	40.972	55.001	27.6362	43.6417	0.00144858	12.2575	54.5005	-123.5	0.150983	14.2783	142
DATA	1670961279	12336015	25331	0	2022-12-13	14:54:39	4908.44	564.497	2062.67	40.972	55.001	27.637	43.6417	0.00144947	12.2583	54.5005	-52.75	0.150983	14.2783	 94
DATA	1670961280	12336015	25335	0	2022-12-13	14:54:40	4896.25	564.732	2062.56	40.9724	55.001	27.6358	43.6417	0.00144588	12.2578	54.5005	-49.75	0.150983	14.2779	199
DATA	1670961281	12336015	25339	0	2022-12-13	14:54:41	4888.95	563.74	2062.75	40.9736	55.001	27.6358	43.6417	0.00144479	12.2573	54.5005	-156	0.150983	14.2783	 49
DATA	1670961282	12336015	25343	0	2022-12-13	14:54:42	4880.59	563.429	2062.77	40.972	55.001	27.6354	43.6417	0.00145511	12.2591	54.5005	-67.5	0.150983	14.2779	 78
DATA	1670961283	12336015	25347	0	2022-12-13	14:54:43	4872.78	563.733	2062.33	40.972	55.001	27.6358	43.6417	0.0014516	12.2579	54.5005	3.25	0.150983	14.2783	236
DATA	1670961284	12336015	25351	0	2022-12-13	14:54:44	4866.39	567.578	2062.88	40.9724	55.001	27.6366	43.6421	0.00144405	12.259	54.5005	-111	0.150983	14.2783	 30
DATA	1670961285	11975049	25355	0	2022-12-13	14:54:45	4860.59	569.757	2062.55	40.9716	55.001	27.6366	43.6421	0.00145125	12.2586	54.5005	-96.5	0.150983	14.2779	164
DATA	1670961286	11975049	25359	0	2022-12-13	14:54:46	4853.41	573.046	2062.5	40.9728	55.001	27.6354	43.6417	0.00144078	12.2589	54.5005	22	0.150983	14.2776	208
DATA	1670961287	11975049	25363	0	2022-12-13	14:54:47	4848.16	576.08	2062.46	40.9724	55.001	27.6354	43.6417	0.00144146	12.2588	54.5005	-17.5	0.150983	14.2779	103
DATA	1670961288	11975049	25367	0	2022-12-13	14:54:48	4843.17	578.576	2062.7	40.9716	55.001	27.6358	43.6417	0.00143944	12.2584	54.5005	54	0.150983	14.2772	226
DATA	1670961289	11975049	25371	0	2022-12-13	14:54:49	4839.08	582.692	2062.37	40.972	55.001	27.635	43.6417	0.00144597	12.2586	54.5005	-57.25	0.150983	14.2772	112
DATA	1670961290	11975049	25375	0	2022-12-13	14:54:50	4835.32	584.765	2062.76	40.9724	55.001	27.6354	43.6417	0.00144653	12.2585	54.5005	-46.5	0.150983	14.2772	143
DATA	1670961291	11975049	25379	0	2022-12-13	14:54:51	4831.76	584.949	2062.51	40.9724	55.001	27.6362	43.6417	0.00143884	12.2588	54.5005	-40	0.150983	14.2776	 56
DATA	1670961292	11975049	25383	0	2022-12-13	14:54:52	4827.8	587.29	2062.39	40.9716	55.001	27.6362	43.6419	0.00144242	12.2582	54.5005	-42.25	0.150983	14.2772	 88
DATA	1670961293	11615991	25387	0	2022-12-13	14:54:53	4825.77	588.732	2062.53	40.9724	55.001	27.6358	43.6421	0.00144867	12.2584	54.5005	74	0.150983	14.2772	 12
DATA	1670961294	11615991	25391	0	2022-12-13	14:54:54	4822.17	591.14	2062.67	40.9732	55.001	27.6362	43.6417	0.00143937	12.2592	54.5005	117.5	0.150983	14.2768	 89
DATA	1670961295	11615991	25395	0	2022-12-13	14:54:55	4820.25	593.068	2062.51	40.972	55.001	27.637	43.6417	0.00144613	12.2587	54.5005	-53	0.150983	14.2764	189
DATA	1670961296	11615991	25399	0	2022-12-13	14:54:56	4819.24	593.794	2062.47	40.9716	55.001	27.6378	43.6417	0.00143835	12.2584	54.5005	-72.25	0.150983	14.2772	217
DATA	1670961297	11615991	25403	0	2022-12-13	14:54:57	4815.58	596.355	2062.54	40.9712	55.001	27.6378	43.6417	0.00144567	12.2586	54.5005	25	0.150983	14.2772	  7
