Model:	LI-7810
SN:	TG10-01146
Software Version:	2.0.25
Timestamp:	2022-12-15 12:00:00
Timezone:	America/Toronto
DATAH	SECONDS	NANOSECONDS	NDX	DIAG	DATE	TIME	H2O	CO2	CH4	CAVITY_P	CAVITY_T	LASER_PHASE_P	LASER_T	RESIDUAL	RING_DOWN_TIME	THERMAL_ENCLOSURE_T	PHASE_ERROR	LASER_T_SHIFT	INPUT_VOLTAGE	CHK
DATAU	secs	nsecs	index	diag	date	time	ppm	ppm	ppb	kPa	°C	kPa	°C		µsecs	°C	counts	°C	V	CHK
DATA	1671126092	127412080	2140	0	2022-12-15	12:41:32	6066.89	453.765	2064.71	39.5646	55.0003	31.654	43.6462	0.00162387	12.2583	54.4998	-66.75	0.155466	23.4896	199
DATA	1671126093	127412080	2144	0	2022-12-15	12:41:33	6067.33	453.973	2064.6	39.5642	55.0003	31.6552	43.6464	0.00163196	12.2572	54.4998	-135.5	0.155466	23.4912	171
DATA	1671126094	127412080	2148	0	2022-12-15	12:41:34	6066.63	453.284	2064.74	39.5654	55.0003	31.6552	43.6466	0.0016245	12.2576	54.4998	-105	0.155466	23.4908	 83
DATA	1671126095	127412080	2152	0	2022-12-15	12:41:35	6065.12	453.978	2064.77	39.5654	55.0003	31.6544	43.6466	0.00162445	12.2576	54.4998	-137.75	0.155466	23.4904	 38
DATA	1671126096	127412080	2156	0	2022-12-15	12:41:36	6065.83	453.563	2064.71	39.5646	55.0003	31.6548	43.6466	0.00162794	12.2575	54.4998	-230.75	0.155466	23.4908	 45
DATA	1671126097	127412080	2160	0	2022-12-15	12:41:37	6063.67	453.715	2064.95	39.565	55.0003	31.654	43.6466	0.00163271	12.258	54.4998	-45	0.155466	23.492	137
DATA	1671126098	127412080	2164	0	2022-12-15	12:41:38	6064.01	453.484	2064.68	39.5638	55.0003	31.6544	43.6466	0.00162909	12.2578	54.4998	-165.25	0.155466	23.492	247
DATA	1671126099	127051115	2168	0	2022-12-15	12:41:39	6063.98	454.609	2064.67	39.5638	55.0003	31.6548	43.6462	0.00162807	12.2576	54.5	-266	0.155466	23.494	202
DATA	1671126100	127051115	2172	0	2022-12-15	12:41:40	6065.42	452.137	2064.66	39.565	55.0003	31.6531	43.6464	0.0016205	12.2574	54.4998	-156.75	0.155466	23.4955	155
DATA	1671126101	127051115	2176	0	2022-12-15	12:41:41	6064.59	454.833	2064.89	39.5646	55.0003	31.6536	43.6462	0.00162402	12.2583	54.5004	-100.25	0.155466	23.4971	244
DATA	1671126102	127051115	2180	0	2022-12-15	12:41:42	6065.82	452.757	2064.58	39.565	55.0003	31.6523	43.6466	0.00162068	12.258	54.5002	-179.75	0.155466	23.4967	165
DATA	1671126103	127051115	2184	0	2022-12-15	12:41:43	6066.55	453.332	2064.58	39.5642	55.0003	31.6531	43.6466	0.00162281	12.2576	54.5	-81.5	0.155466	23.4967	  3
DATA	1671126104	127051115	2188	0	2022-12-15	12:41:44	6066.87	453.402	2064.49	39.565	55.0003	31.6536	43.6466	0.0016252	12.2578	54.5002	-159.25	0.155466	23.4967	168
DATA	1671126105	127051115	2192	0	2022-12-15	12:41:45	6065.64	452.866	2064.29	39.5646	55.0003	31.6519	43.6466	0.00162004	12.2577	54.5004	-216.25	0.155466	23.4975	  7
DATA	1671126106	126683950	2196	0	2022-12-15	12:41:46	6065.86	452.692	2064.18	39.5646	55.0003	31.6511	43.6466	0.00162435	12.2576	54.5005	-189.5	0.155466	23.4983	243
DATA	1671126107	126683950	2200	0	2022-12-15	12:41:47	6066.92	452.529	2064.47	39.5654	55.0003	31.6523	43.6466	0.00161875	12.2586	54.5005	-131.75	0.155466	23.4971	 23
DATA	1671126108	126683950	2204	0	2022-12-15	12:41:48	6065.51	453.232	2064.33	39.5646	55.0003	31.6515	43.6462	0.00162816	12.2581	54.5004	-83	0.155466	23.4963	 59
DATA	1671126109	126683950	2208	0	2022-12-15	12:41:49	6064.89	453.063	2064.61	39.5654	55.0003	31.6519	43.6466	0.00162573	12.2585	54.5005	-36.75	0.155466	23.4943	240
DATA	1671126110	126683950	2212	0	2022-12-15	12:41:50	6065.08	453.428	2064.33	39.565	55.0003	31.6515	43.6464	0.00162126	12.2588	54.5005	-162.75	0.155466	23.4936	204
DATA	1671126111	126683950	2216	0	2022-12-15	12:41:51	6063.45	453.558	2064.52	39.5654	55.0003	31.6515	43.6464	0.0016267	12.2578	54.5005	-199	0.155466	23.4908	 76
DATA	1671126112	126683950	2220	0	2022-12-15	12:41:52	6063.33	454.503	2064.26	39.5642	55.0003	31.6511	43.6466	0.00163728	12.2584	54.5005	-225	0.155466	23.4916	 96
DATA	1671126113	126683950	2224	0	2022-12-15	12:41:53	6063.91	452.885	2064.48	39.5646	55.0003	31.6511	43.6466	0.00162385	12.2573	54.5005	-231.75	0.155466	23.4916	 16
DATA	1671126114	126322031	2228	0	2022-12-15	12:41:54	6063.37	452.413	2064.33	39.5642	55.0003	31.6499	43.6466	0.00162362	12.2581	54.5005	-19.5	0.155466	23.4892	148
DATA	1671126115	126322031	2232	0	2022-12-15	12:41:55	6066.39	452.498	2064.43	39.565	55.0003	31.6499	43.6466	0.00161476	12.2588	54.5005	-62.75	0.155466	23.4892	180
DATA	1671126116	126322031	2236	0	2022-12-15	12:41:56	6064.51	452.207	2064.16	39.5646	55.0003	31.6491	43.6464	0.0016329	12.258	54.5005	-137.75	0.155466	23.4885	154
DATA	1671126117	126322031	2240	0	2022-12-15	12:41:57	6064.14	453.493	2064.46	39.5646	55.0003	31.6482	43.6466	0.00161448	12.2584	54.5005	-120.75	0.155466	23.4873	255
DATA	1671126118	126322031	2244	0	2022-12-15	12:41:58	6064.36	452.545	2064.37	39.5646	55.0003	31.6486	43.6464	0.00163497	12.2571	54.5005	-120.5	0.155466	23.4912	205
DATA	1671126119	126322031	2248	0	2022-12-15	12:41:59	6064.38	452.411	2064.7	39.5642	55.0003	31.6482	43.6466	0.001634	12.2581	54.5005	-31.75	0.155466	23.4947	 53
DATA	1671126120	126322031	2252	0	2022-12-15	12:42:00	6064.02	453.075	2064.51	39.5646	55.0003	31.6486	43.6466	0.00162279	12.2569	54.5005	-173.5	0.155466	23.4947	195
DATA	1671126121	125957965	2256	0	2022-12-15	12:42:01	6065	452.81	2064.68	39.5646	55.0003	31.6454	43.6466	0.00162641	12.2576	54.5005	-107.75	0.155466	23.4943	 77
DATA	1671126122	125957965	2260	0	2022-12-15	12:42:02	6065.44	452.48	2064.45	39.5642	55.0003	31.6466	43.6466	0.00162497	12.2575	54.5005	-103.5	0.155466	23.4924	169
DATA	1671126123	125957965	2264	0	2022-12-15	12:42:03	6065.04	453.501	2064.58	39.5646	55.0003	31.6466	43.6466	0.00163214	12.2578	54.5005	-48.5	0.155466	23.49	 71
DATA	1671126124	125957965	2268	0	2022-12-15	12:42:04	6065.6	453.259	2064.37	39.5646	55.0003	31.6462	43.6466	0.00162964	12.257	54.5005	13	0.155466	23.4869	203
DATA	1671126125	125957965	2272	0	2022-12-15	12:42:05	6064.82	452.181	2064.5	39.5654	55.0003	31.6466	43.6462	0.00162258	12.2576	54.5005	-86.25	0.155466	23.4865	184
DATA	1671126126	125957965	2276	0	2022-12-15	12:42:06	6064.22	453.338	2064.41	39.5646	55.0003	31.6466	43.6462	0.00162363	12.2582	54.5005	2.75	0.155466	23.4865	132
DATA	1671126127	125957965	2280	0	2022-12-15	12:42:07	6063.52	453.335	2065.02	39.5646	55.0003	31.645	43.6462	0.00163295	12.2579	54.5005	-129.25	0.155466	23.4877	231
DATA	1671126128	125957965	2284	0	2022-12-15	12:42:08	6064.04	452.572	2064.74	39.5642	55.0003	31.6454	43.6466	0.00161712	12.258	54.5005	29.75	0.155466	23.4885	143
DATA	1671126129	125591039	2288	0	2022-12-15	12:42:09	6063.51	453.758	2064.36	39.5646	55.0003	31.647	43.6466	0.00162711	12.2576	54.5005	-167.25	0.155466	23.4896	241
DATA	1671126130	125591039	2292	0	2022-12-15	12:42:10	6063.58	453.292	2064.33	39.5638	55.0003	31.6462	43.6466	0.00162738	12.2579	54.5005	22	0.155466	23.4881	 21
DATA	1671126131	125591039	2296	0	2022-12-15	12:42:11	6063.84	452.787	2064.29	39.5646	55.0003	31.6466	43.6466	0.00162589	12.2573	54.5005	-116	0.155466	23.4869	143
DATA	1671126132	125591039	2300	0	2022-12-15	12:42:12	6061.83	453.482	2064.43	39.565	55.0003	31.6466	43.6466	0.00163554	12.2575	54.5005	-130.25	0.155466	23.4865	200
DATA	1671126133	125591039	2304	0	2022-12-15	12:42:13	6062.69	453.685	2064.24	39.5646	55.0003	31.6466	43.6462	0.00162735	12.2581	54.5005	-159.75	0.155466	23.4853	 18
DATA	1671126134	125591039	2308	0	2022-12-15	12:42:14	6062.13	453.294	2064.67	39.5638	55.0003	31.6474	43.6464	0.00162838	12.2582	54.5005	-168	0.155466	23.4849	130
DATA	1671126135	125591039	2312	0	2022-12-15	12:42:15	6063.05	453.1	2064.79	39.5646	55.0003	31.647	43.6464	0.0016344	12.2577	54.5005	-158.25	0.155466	23.4889	 67
DATA	1671126136	125226974	2316	0	2022-12-15	12:42:16	6063.62	453.137	2064.42	39.5642	55.0005	31.6462	43.6466	0.00162887	12.2576	54.5005	-132.75	0.155466	23.4928	 20
DATA	1671126137	125226974	2320	0	2022-12-15	12:42:17	6064.16	453.79	2064.74	39.565	55.0008	31.6466	43.6466	0.00163078	12.2575	54.5005	-178.25	0.155466	23.492	134
DATA	1671126138	125226974	2324	0	2022-12-15	12:42:18	6063.23	453.049	2064.65	39.565	55.0008	31.6466	43.6466	0.00163101	12.258	54.5005	-88.75	0.155466	23.4912	123
DATA	1671126139	125226974	2328	0	2022-12-15	12:42:19	6063.58	452.285	2064.77	39.5654	55.0008	31.6458	43.6466	0.00162955	12.2589	54.5005	-193.75	0.155466	23.4912	 56
DATA	1671126140	125226974	2332	0	2022-12-15	12:42:20	6063.26	452.19	2064.72	39.5642	55.0008	31.6441	43.6466	0.00162544	12.2564	54.5005	-109.75	0.155466	23.4904	202
DATA	1671126141	125226974	2336	0	2022-12-15	12:42:21	6064.46	453.488	2064.8	39.5659	55.0008	31.6454	43.6464	0.0016356	12.2577	54.5005	-171.5	0.155466	23.49	 30
DATA	1671126142	125226974	2340	0	2022-12-15	12:42:22	6064.82	452.707	2064.72	39.565	55.001	31.645	43.6464	0.00163196	12.258	54.5005	-168	0.155466	23.4885	175
DATA	1671126143	125226974	2344	0	2022-12-15	12:42:23	6065.71	457.255	2064.74	39.5654	55.001	31.645	43.6462	0.00162593	12.2581	54.5005	-128.5	0.155466	23.4889	127
DATA	1671126144	124865055	2348	0	2022-12-15	12:42:24	6065.9	469.528	2064.58	39.5638	55.001	31.645	43.6464	0.00163122	12.2575	54.5005	-57.25	0.155466	23.4869	 89
DATA	1671126145	124865055	2352	0	2022-12-15	12:42:25	6067.8	473.935	2064.58	39.5654	55.001	31.6458	43.6466	0.0016227	12.2569	54.5005	109	0.155466	23.4869	206
DATA	1671126146	124865055	2356	0	2022-12-15	12:42:26	6067.34	473.007	2064.66	39.565	55.001	31.6462	43.6466	0.00163008	12.2585	54.5005	-165.75	0.155466	23.4877	181
DATA	1671126147	124865055	2360	0	2022-12-15	12:42:27	6068.25	474.468	2064.48	39.5642	55.001	31.6466	43.6466	0.00163058	12.2579	54.5005	-196.5	0.155466	23.4881	196
DATA	1671126148	124865055	2364	0	2022-12-15	12:42:28	6068.82	474.609	2064.61	39.5638	55.001	31.6474	43.6466	0.00162734	12.2571	54.5005	-169.25	0.155466	23.4873	244
DATA	1671126149	124865055	2368	0	2022-12-15	12:42:29	6067.92	471.706	2064.53	39.5638	55.001	31.647	43.6466	0.00162903	12.2591	54.5005	-177.5	0.155466	23.4865	144
DATA	1671126150	124865055	2372	0	2022-12-15	12:42:30	6067.49	474.205	2064.21	39.565	55.001	31.6466	43.6462	0.00163335	12.2574	54.5005	-130.75	0.155466	23.4861	153
DATA	1671126151	124505996	2376	0	2022-12-15	12:42:31	6068.24	489.754	2064.13	39.5654	55.001	31.6466	43.6462	0.00163951	12.2575	54.5005	-59.25	0.155466	23.4889	198
DATA	1671126152	124505996	2380	0	2022-12-15	12:42:32	6068.19	518.189	2064.16	39.5642	55.001	31.6462	43.6462	0.00164153	12.257	54.5005	-92.75	0.155466	23.4877	131
DATA	1671126153	124505996	2384	0	2022-12-15	12:42:33	6073.46	521.659	2063.85	39.5646	55.001	31.6458	43.6464	0.00162231	12.2577	54.5007	-90.75	0.155466	23.4869	196
DATA	1671126154	124505996	2388	0	2022-12-15	12:42:34	6077.34	507.013	2064.02	39.5646	55.001	31.647	43.6466	0.00162261	12.2567	54.5007	-32.25	0.155466	23.4869	122
DATA	1671126155	124505996	2392	0	2022-12-15	12:42:35	6079.01	492.448	2063.82	39.5646	55.001	31.6474	43.6466	0.00161882	12.2578	54.5007	-81	0.155466	23.4881	 48
DATA	1671126156	124505996	2396	0	2022-12-15	12:42:36	6080.86	483.006	2063.67	39.5654	55.001	31.6466	43.6466	0.00161917	12.2575	54.5013	-165	0.155466	23.494	 44
DATA	1671126157	124505996	2400	0	2022-12-15	12:42:37	6080.2	478.4	2063.83	39.5659	55.001	31.6458	43.6466	0.00162565	12.2577	54.5011	-236.75	0.155466	23.4936	 88
DATA	1671126158	124505996	2404	0	2022-12-15	12:42:38	6078.58	472.16	2063.92	39.565	55.001	31.6446	43.6464	0.00163359	12.2575	54.5007	-44.25	0.155466	23.4936	 92
DATA	1671126159	124142885	2408	0	2022-12-15	12:42:39	6078.55	468.071	2063.8	39.5654	55.001	31.6454	43.6462	0.00163475	12.2586	54.5005	-69.5	0.155466	23.4873	 97
DATA	1671126160	124142885	2412	0	2022-12-15	12:42:40	6074.9	465.516	2063.61	39.5667	55.001	31.6466	43.6462	0.0016281	12.2569	54.5005	-91.5	0.155466	23.4857	 20
DATA	1671126161	124142885	2416	0	2022-12-15	12:42:41	6073.38	462.091	2063.42	39.5671	55.001	31.6454	43.6464	0.00162213	12.259	54.5005	-132	0.155466	23.4892	254
DATA	1671126162	124142885	2420	0	2022-12-15	12:42:42	6072.69	459.793	2063.73	39.5667	55.001	31.647	43.6466	0.00162508	12.2572	54.5004	1	0.155466	23.4877	141
DATA	1671126163	124142885	2424	0	2022-12-15	12:42:43	6070.75	460.505	2063.69	39.5663	55.001	31.6482	43.6466	0.00162885	12.2581	54.5	-127.5	0.155466	23.4861	 23
DATA	1671126164	124142885	2428	0	2022-12-15	12:42:44	6068.38	460.852	2063.97	39.5667	55.001	31.6486	43.6466	0.00163275	12.2576	54.4998	69	0.155466	23.4869	 37
DATA	1671126165	124142885	2432	0	2022-12-15	12:42:45	6068.62	462.937	2063.97	39.5663	55.001	31.6503	43.6466	0.00163175	12.2581	54.4998	-157.75	0.155466	23.4885	  5
DATA	1671126166	123779058	2436	0	2022-12-15	12:42:46	6067.48	465.48	2063.8	39.5663	55.001	31.6495	43.6466	0.00162215	12.257	54.4998	-94.5	0.155466	23.4865	 18
DATA	1671126167	123779058	2440	0	2022-12-15	12:42:47	6065.93	473.958	2064	39.5667	55.001	31.6507	43.6462	0.00163013	12.2576	54.4998	-125.5	0.155466	23.4869	 61
DATA	1671126168	123779058	2444	0	2022-12-15	12:42:48	6066.62	478.34	2063.84	39.5667	55.001	31.6507	43.6462	0.00162523	12.2574	54.4998	-172.75	0.155466	23.4873	214
DATA	1671126169	123779058	2448	0	2022-12-15	12:42:49	6067.34	471.619	2064.06	39.5663	55.001	31.6495	43.6462	0.00161485	12.2582	54.4998	-250	0.155466	23.4904	110
DATA	1671126170	123779058	2452	0	2022-12-15	12:42:50	6067.5	465.155	2063.83	39.5663	55.001	31.6499	43.6466	0.00163054	12.2588	54.4998	-172.75	0.155466	23.4908	210
DATA	1671126171	123779058	2456	0	2022-12-15	12:42:51	6067.67	461.294	2063.56	39.5667	55.001	31.6503	43.6466	0.0016168	12.2576	54.4998	-57	0.155466	23.4908	 14
DATA	1671126172	123779058	2460	0	2022-12-15	12:42:52	6069.06	462.362	2064.04	39.5663	55.001	31.6495	43.6466	0.00162126	12.2579	54.4998	-179.5	0.155466	23.4892	204
DATA	1671126173	123779058	2464	0	2022-12-15	12:42:53	6069.74	462.057	2063.76	39.5659	55.001	31.6495	43.6466	0.00162414	12.2574	54.4998	-97.25	0.155466	23.4896	229
DATA	1671126174	123414993	2468	0	2022-12-15	12:42:54	6069.33	461.621	2064.2	39.5663	55.001	31.6478	43.6466	0.00162923	12.2584	54.4998	-262.25	0.155466	23.4885	204
DATA	1671126175	123414993	2472	0	2022-12-15	12:42:55	6069.22	461.43	2064.07	39.5659	55.001	31.6478	43.6462	0.00163159	12.2568	54.4998	-204.25	0.155466	23.4865	201
DATA	1671126176	123414993	2476	0	2022-12-15	12:42:56	6069.27	460.286	2064.15	39.5663	55.001	31.6482	43.6462	0.00163465	12.2582	54.4998	-116.75	0.155466	23.4861	  0
DATA	1671126177	123414993	2480	0	2022-12-15	12:42:57	6071.16	458.783	2063.91	39.565	55.001	31.6474	43.6462	0.00162158	12.2578	54.4998	-200.5	0.155466	23.4869	155
DATA	1671126178	123414993	2484	0	2022-12-15	12:42:58	6069.69	458.601	2064.04	39.5663	55.001	31.6482	43.6466	0.00162425	12.2573	54.4998	-203.5	0.155466	23.4889	212
DATA	1671126179	123414993	2488	0	2022-12-15	12:42:59	6068.89	458.82	2064.22	39.5671	55.001	31.6491	43.6466	0.00163101	12.2576	54.4998	-284.5	0.155466	23.4908	169
DATA	1671126180	123414993	2492	0	2022-12-15	12:43:00	6069.88	460.699	2063.98	39.5663	55.001	31.6486	43.6466	0.00162489	12.2575	54.4998	-239	0.155466	23.4889	141
DATA	1671126181	123050928	2496	0	2022-12-15	12:43:01	6071.05	462.796	2064.02	39.5663	55.001	31.6478	43.6466	0.0016243	12.2582	54.4998	-243.75	0.155466	23.4881	187
DATA	1671126182	123050928	2500	0	2022-12-15	12:43:02	6071.86	465.297	2064.09	39.5663	55.001	31.6462	43.6466	0.00163026	12.2578	54.4998	-167	0.155466	23.4877	 94
DATA	1671126183	123050928	2504	0	2022-12-15	12:43:03	6072.5	468.678	2064.2	39.5667	55.001	31.647	43.6466	0.00162833	12.2582	54.4998	-152.75	0.155466	23.4877	 98
DATA	1671126184	123050928	2508	0	2022-12-15	12:43:04	6072.73	475.619	2064.17	39.5675	55.001	31.6466	43.6462	0.0016263	12.2574	54.4998	-78	0.155466	23.4861	254
DATA	1671126185	123050928	2512	0	2022-12-15	12:43:05	6073.25	490.188	2063.93	39.5687	55.001	31.6466	43.6462	0.00163536	12.2584	54.4998	-22.25	0.155466	23.4881	192
DATA	1671126186	123050928	2516	0	2022-12-15	12:43:06	6074.37	500.02	2064.29	39.5683	55.001	31.6466	43.6462	0.00162741	12.2578	54.4998	-1.5	0.155466	23.4904	 22
DATA	1671126187	123050928	2520	0	2022-12-15	12:43:07	6076.02	508.128	2064.14	39.5683	55.001	31.6458	43.6466	0.00162626	12.2577	54.4998	-70.25	0.155466	23.4892	188
DATA	1671126188	123050928	2524	0	2022-12-15	12:43:08	6077.78	508.131	2064.05	39.5683	55.001	31.647	43.6466	0.00161995	12.2581	54.4998	-30.75	0.155466	23.49	 46
DATA	1671126189	122687101	2528	0	2022-12-15	12:43:09	6077.67	492.733	2064.22	39.5691	55.001	31.6466	43.6466	0.00161789	12.2575	54.4998	-28.25	0.155466	23.4896	225
DATA	1671126190	122687101	2532	0	2022-12-15	12:43:10	6078.51	485.595	2064.19	39.5679	55.001	31.6466	43.6466	0.00162073	12.2586	54.4998	-50	0.155466	23.4896	 53
DATA	1671126191	122687101	2536	0	2022-12-15	12:43:11	6076.38	483.267	2063.9	39.5675	55.001	31.647	43.6466	0.00162591	12.2578	54.4998	-130.5	0.155466	23.4896	101
DATA	1671126192	122687101	2540	0	2022-12-15	12:43:12	6076.3	482.818	2064.26	39.5687	55.001	31.647	43.6464	0.00162068	12.2573	54.4998	-178.25	0.155466	23.4877	147
DATA	1671126193	122687101	2544	0	2022-12-15	12:43:13	6074.71	478.288	2064.21	39.5671	55.001	31.6462	43.6462	0.00161421	12.2569	54.4998	-129.5	0.155466	23.4877	188
DATA	1671126194	122687101	2548	0	2022-12-15	12:43:14	6073.44	474.703	2063.87	39.5683	55.001	31.6466	43.6462	0.00162125	12.2582	54.4998	-67.75	0.155466	23.4892	201
DATA	1671126195	122687101	2552	0	2022-12-15	12:43:15	6073.53	471.097	2063.87	39.5679	55.001	31.6466	43.6466	0.00161697	12.2575	54.4998	-128.25	0.155466	23.4881	  8
DATA	1671126196	122319936	2556	0	2022-12-15	12:43:16	6074.52	467.434	2064.1	39.5679	55.001	31.6458	43.6466	0.00161977	12.2578	54.4998	-166.5	0.155466	23.4865	176
DATA	1671126197	122319936	2560	0	2022-12-15	12:43:17	6073.67	466.595	2064.02	39.5691	55.001	31.647	43.6466	0.00161069	12.2581	54.4998	132.25	0.155466	23.4877	161
DATA	1671126198	122319936	2564	0	2022-12-15	12:43:18	6071.95	466.33	2064.18	39.5683	55.001	31.6474	43.6466	0.00162522	12.2572	54.4998	-231	0.155466	23.4881	 51
DATA	1671126199	122319936	2568	0	2022-12-15	12:43:19	6072.76	462.37	2064.06	39.5671	55.001	31.6462	43.6466	0.00161616	12.2583	54.4998	-258	0.155466	23.4889	 70
DATA	1671126200	122319936	2572	0	2022-12-15	12:43:20	6072.77	461.553	2064.24	39.5679	55.001	31.6462	43.6464	0.00161106	12.2571	54.4998	-201.5	0.155466	23.4865	169
DATA	1671126201	122319936	2576	0	2022-12-15	12:43:21	6072.57	460.104	2064.26	39.5679	55.001	31.6462	43.6462	0.00161459	12.2579	54.4998	-65	0.155466	23.4881	 42
DATA	1671126202	122319936	2580	0	2022-12-15	12:43:22	6073.48	459.348	2064.25	39.5675	55.001	31.647	43.6462	0.00162956	12.2578	54.4998	-137.5	0.155466	23.4881	153
DATA	1671126203	122319936	2584	0	2022-12-15	12:43:23	6072.26	457.49	2064.08	39.5683	55.001	31.6466	43.6462	0.00161399	12.2577	54.4998	-193.25	0.155466	23.4912	201
DATA	1671126204	121957063	2588	0	2022-12-15	12:43:24	6071.56	456.867	2064.01	39.5679	55.001	31.647	43.6464	0.00161365	12.2567	54.4998	-158.75	0.155466	23.4908	212
DATA	1671126205	121957063	2592	0	2022-12-15	12:43:25	6070.94	458.872	2064.26	39.5691	55.001	31.6466	43.6466	0.00162653	12.258	54.4998	-106	0.155466	23.4908	 51
DATA	1671126206	121957063	2596	0	2022-12-15	12:43:26	6073.7	460.136	2064.01	39.5679	55.001	31.6458	43.6466	0.00162547	12.2578	54.4998	-224.25	0.155466	23.4904	195
DATA	1671126207	121957063	2600	0	2022-12-15	12:43:27	6073.3	461.61	2064.22	39.5683	55.001	31.6441	43.6466	0.00162331	12.2574	54.4998	-66.75	0.155466	23.49	223
DATA	1671126208	121957063	2604	0	2022-12-15	12:43:28	6073.46	461.463	2064.09	39.5687	55.001	31.645	43.6466	0.00162593	12.2587	54.4998	-144.75	0.155466	23.4896	212
DATA	1671126209	121957063	2608	0	2022-12-15	12:43:29	6074.55	462.122	2064.21	39.5675	55.001	31.6446	43.6462	0.00162446	12.2561	54.4998	-178	0.155466	23.4885	 92
DATA	1671126210	121957063	2612	0	2022-12-15	12:43:30	6075.12	464.496	2064.11	39.5683	55.001	31.6441	43.6462	0.00162079	12.2584	54.4998	-182.25	0.155466	23.4853	220
DATA	1671126211	121602058	2616	0	2022-12-15	12:43:31	6074.97	464.353	2063.98	39.5691	55.001	31.6446	43.6464	0.00162498	12.2581	54.4998	-61.25	0.155466	23.4865	194
DATA	1671126212	121602058	2620	0	2022-12-15	12:43:32	6074.41	463.523	2064.11	39.5679	55.001	31.6429	43.6466	0.00162362	12.258	54.4998	-88.25	0.155466	23.4865	123
DATA	1671126213	121602058	2624	0	2022-12-15	12:43:33	6072.87	464.32	2064.05	39.5679	55.001	31.6429	43.6466	0.0016318	12.2578	54.4998	-105.5	0.155466	23.4869	 86
DATA	1671126214	121602058	2628	0	2022-12-15	12:43:34	6073.23	464.325	2063.9	39.5683	55.001	31.6433	43.6466	0.00162539	12.2585	54.4998	-36.5	0.155466	23.4877	 88
DATA	1671126215	121602058	2632	0	2022-12-15	12:43:35	6072.88	464.051	2064.14	39.5679	55.001	31.6417	43.6466	0.00161912	12.2577	54.4998	-78.25	0.155466	23.4861	187
DATA	1671126216	121602058	2636	0	2022-12-15	12:43:36	6071.54	469.285	2064.15	39.5683	55.001	31.6429	43.6466	0.00162948	12.2577	54.4998	-107.25	0.155466	23.4869	  1
DATA	1671126217	121602058	2640	0	2022-12-15	12:43:37	6074.05	474.725	2063.94	39.5679	55.001	31.6433	43.6462	0.00162925	12.2581	54.4998	-122.25	0.155466	23.4853	230
DATA	1671126218	121602058	2644	0	2022-12-15	12:43:38	6073.92	479.627	2063.81	39.5679	55.001	31.6446	43.6462	0.00162747	12.2572	54.4998	-96.5	0.155466	23.4885	166
DATA	1671126219	121232032	2648	0	2022-12-15	12:43:39	6075.55	479.703	2064.29	39.5679	55.001	31.6429	43.6462	0.00162441	12.258	54.4998	-165	0.155466	23.4932	 44
DATA	1671126220	121232032	2652	0	2022-12-15	12:43:40	6075.05	476.579	2063.98	39.5675	55.001	31.6437	43.6464	0.0016159	12.2575	54.4998	-25	0.155466	23.4889	250
DATA	1671126221	121232032	2656	0	2022-12-15	12:43:41	6076.22	475.201	2063.94	39.5679	55.001	31.6429	43.6466	0.00162309	12.2575	54.4998	-111.75	0.155466	23.4853	220
DATA	1671126222	121232032	2660	0	2022-12-15	12:43:42	6074.7	475.374	2064.25	39.5675	55.001	31.6433	43.6466	0.00161987	12.2574	54.4998	-46.25	0.155466	23.4845	132
DATA	1671126223	121232032	2664	0	2022-12-15	12:43:43	6075.12	473.79	2063.61	39.5671	55.001	31.6429	43.6466	0.0016293	12.2585	54.4998	-131.25	0.155466	23.4853	120
DATA	1671126224	121232032	2668	0	2022-12-15	12:43:44	6075.84	471.429	2064.06	39.5683	55.001	31.6413	43.6466	0.00161784	12.2574	54.4998	-251.25	0.155466	23.4853	231
DATA	1671126225	121232032	2672	0	2022-12-15	12:43:45	6076.21	468.817	2064.18	39.5679	55.001	31.6405	43.6466	0.00161609	12.2578	54.4998	-145.25	0.155466	23.4869	245
DATA	1671126226	120872974	2676	0	2022-12-15	12:43:46	6075.45	467.816	2063.86	39.5683	55.001	31.6405	43.6462	0.0016236	12.2587	54.4998	-89.5	0.155466	23.4861	121
DATA	1671126227	120872974	2680	0	2022-12-15	12:43:47	6075.63	466.761	2064.27	39.5687	55.001	31.6396	43.6464	0.00162209	12.2568	54.4998	-98.5	0.155466	23.4845	178
DATA	1671126228	120872974	2684	0	2022-12-15	12:43:48	6074.65	464.533	2064.39	39.5683	55.001	31.6388	43.6462	0.00162743	12.2587	54.4998	-147.25	0.155466	23.4857	 22
DATA	1671126229	120872974	2688	0	2022-12-15	12:43:49	6074.2	462.303	2064.06	39.5683	55.001	31.6396	43.6466	0.0016323	12.2571	54.4998	-67.25	0.155466	23.4853	103
DATA	1671126230	120872974	2692	0	2022-12-15	12:43:50	6073.56	460.799	2063.96	39.5683	55.001	31.6405	43.6466	0.00161883	12.2581	54.4998	-152.25	0.155466	23.4861	  1
DATA	1671126231	120872974	2696	0	2022-12-15	12:43:51	6074.61	460.932	2064.15	39.5679	55.001	31.64	43.6466	0.00162758	12.2579	54.4998	-131	0.155466	23.4881	  4
DATA	1671126232	120872974	2700	0	2022-12-15	12:43:52	6074.8	460.954	2064.14	39.5679	55.001	31.6396	43.6466	0.00162112	12.2577	54.4998	-44	0.155466	23.49	147
