Model:	LI-7810
SN:	TG10-01071
Software Version:	2.1.35
Timestamp:	2022-11-09 15:36:42
Timezone:	Canada/Eastern
DATAH	SECONDS	NANOSECONDS	NDX	DIAG	REMARK	DATE	TIME	H2O	CO2	CH4	CAVITY_P	CAVITY_T	LASER_PHASE_P	LASER_T	RESIDUAL	RING_DOWN_TIME	THERMAL_ENCLOSURE_T	PHASE_ERROR	LASER_T_SHIFT	INPUT_VOLTAGE	CHK
DATAU	secs	nsecs	index	diag		date	time	ppm	ppm	ppb	kPa	°C	kPa	°C		µsecs	°C	counts	°C	V	CHK
DATA	1668029057	940177917	11451	0	""	2022-11-09	16:24:17	5628.0093	595.78052	2327.7788	39.9238	55.0022	29.0222	47.1683	0.0016572	12.2166	54.5002	-219.25	-0.0618	15.6884	129
DATA	1668029058	940177917	11455	0	""	2022-11-09	16:24:18	5631.5781	595.27356	2326.585	39.925	55.0018	29.023	47.1683	0.00162824	12.2164	54.4998	-98.75	-0.0618	15.6876	 14
DATA	1668029059	940177917	11459	0	""	2022-11-09	16:24:19	5632.248	595.9306	2335.6201	39.9254	55.0018	29.0218	47.1683	0.00163353	12.2161	54.4998	-182	-0.0618	15.6876	197
DATA	1668029060	940177917	11463	0	""	2022-11-09	16:24:20	5624.3218	593.79657	2355.3899	39.9262	55.0014	29.0206	47.1681	0.00163142	12.2169	54.4998	-33.5	-0.0618	15.69	241
DATA	1668029061	940177917	11467	0	""	2022-11-09	16:24:21	5614.4136	592.02899	2401.5283	39.9246	55.001	29.0202	47.1681	0.00163295	12.2154	54.4998	-280.25	-0.0618	15.6904	115
DATA	1668029062	939848899	11471	0	""	2022-11-09	16:24:22	5600.7983	588.96094	2436.4541	39.925	55.0008	29.0169	47.1681	0.00162844	12.216	54.4998	-164	-0.0618	15.688	176
DATA	1668029063	939848899	11475	0	""	2022-11-09	16:24:23	5596.3818	589.43176	2432.5151	39.925	55.0003	29.0161	47.1681	0.00162857	12.2167	54.4998	18.75	-0.0618	15.688	 26
DATA	1668029064	939848899	11479	0	""	2022-11-09	16:24:24	5595.2153	589.18781	2437.2397	39.9254	55.0001	29.0177	47.1683	0.00162829	12.2162	54.4998	-197.5	-0.0618	15.688	139
DATA	1668029065	939848899	11483	0	""	2022-11-09	16:24:25	5588.3716	588.64508	2459.0178	39.9266	54.9995	29.0177	47.1683	0.00162735	12.2157	54.4998	18	-0.0618	15.6872	 22
DATA	1668029066	939848899	11487	0	""	2022-11-09	16:24:26	5580.855	586.72278	2537.2122	39.9262	54.9995	29.019	47.1683	0.00161513	12.2169	54.4998	34.5	-0.0618	15.6868	  3
DATA	1668029067	939848899	11491	0	""	2022-11-09	16:24:27	5579.333	587.85266	2531.074	39.9262	54.9991	29.0194	47.1683	0.0016135	12.2161	54.4998	-367	-0.0618	15.6872	196
DATA	1668029068	939848899	11495	0	""	2022-11-09	16:24:28	5579.4575	588.16705	2523.9314	39.9266	54.9987	29.0186	47.1683	0.00161254	12.2149	54.4998	-37.25	-0.0618	15.686	165
DATA	1668029069	939848899	11499	0	""	2022-11-09	16:24:29	5581.1528	588.40631	2515.1252	39.927	54.9991	29.0173	47.1681	0.00160811	12.2159	54.4998	23.75	-0.0618	15.6853	 88
DATA	1668029070	939495086	11503	0	""	2022-11-09	16:24:30	5583.5576	589.26837	2495.2515	39.9258	54.9995	29.019	47.1679	0.00161383	12.2158	54.4998	-179	-0.0618	15.6849	 52
DATA	1668029071	939495086	11507	0	""	2022-11-09	16:24:31	5584.6934	588.52771	2506.3589	39.9254	54.9995	29.0177	47.1679	0.0016097	12.2168	54.4998	-153.25	-0.0618	15.6845	198
DATA	1668029072	939495086	11511	0	""	2022-11-09	16:24:32	5584.7827	587.72748	2509.3413	39.9254	54.9997	29.0157	47.1681	0.00159229	12.2168	54.4998	-96	-0.0618	15.6841	 42
DATA	1668029073	939495086	11515	0	""	2022-11-09	16:24:33	5584.5332	589.33716	2490.4036	39.9254	55.0003	29.0149	47.1683	0.00161272	12.2152	54.4998	-205.75	-0.0618	15.6849	191
DATA	1668029074	939495086	11519	0	""	2022-11-09	16:24:34	5580.2139	589.91595	2484.4844	39.9266	55.0003	29.0165	47.1683	0.00160913	12.2163	54.4998	38.25	-0.0618	15.6849	124
DATA	1668029075	939495086	11523	0	""	2022-11-09	16:24:35	5579.3218	589.23987	2497.0725	39.9262	55.001	29.0153	47.1683	0.0016127	12.2158	54.4998	-253	-0.0618	15.6841	213
DATA	1668029076	939495086	11527	0	""	2022-11-09	16:24:36	5578.5732	588.83417	2515.4751	39.9262	55.0012	29.0133	47.1683	0.00159653	12.2156	54.4998	-103	-0.0618	15.6845	 56
DATA	1668029077	939156055	11531	0	""	2022-11-09	16:24:37	5576.2373	590.54541	2528.5398	39.9254	55.0018	29.0116	47.1681	0.00162784	12.217	54.4998	-157	-0.0618	15.6884	  5
DATA	1668029078	939156055	11535	0	""	2022-11-09	16:24:38	5577.7822	588.9425	2537.6953	39.9262	55.0018	29.0116	47.1679	0.00161434	12.2166	54.5002	-268	-0.0618	15.6872	  1
DATA	1668029079	939156055	11539	0	""	2022-11-09	16:24:39	5578.9956	590.61163	2561.9875	39.927	55.0018	29.0075	47.1679	0.00161778	12.2162	54.5002	-336.5	-0.0618	15.6872	116
DATA	1668029080	939156055	11543	0	""	2022-11-09	16:24:40	5579.2583	589.08582	2561.8433	39.9266	55.0018	29.0067	47.1679	0.00160767	12.2166	54.5004	-195.5	-0.0618	15.686	 97
DATA	1668029081	939156055	11547	0	""	2022-11-09	16:24:41	5582.0996	589.76611	2555.8103	39.9262	55.0018	29.0067	47.1679	0.00160718	12.2172	54.5005	58.25	-0.0618	15.6864	 95
DATA	1668029082	939156055	11551	0	""	2022-11-09	16:24:42	5580.125	588.56128	2565.7678	39.925	55.0018	29.0075	47.1681	0.00161569	12.2157	54.5005	-345.75	-0.0618	15.6868	 93
DATA	1668029083	939156055	11555	0	""	2022-11-09	16:24:43	5580.626	590.24426	2568.5945	39.9274	55.0018	29.0043	47.1681	0.0016212	12.2171	54.5005	-325.25	-0.061984	15.6868	175
DATA	1668029084	939156055	11559	0	""	2022-11-09	16:24:44	5585.1343	589.11676	2543.2922	39.9262	55.0018	29.0014	47.1674	0.00162172	12.2165	54.5005	-293	-0.0625358	15.6868	186
DATA	1668029085	938823938	11563	0	""	2022-11-09	16:24:45	5583.4878	589.66119	2468.3823	39.927	55.0012	28.9986	47.1674	0.00162317	12.2171	54.5005	-184.25	-0.0625358	15.6849	 76
DATA	1668029086	938823938	11567	0	""	2022-11-09	16:24:46	5581.8315	589.55939	2455.6353	39.9262	55.001	28.9977	47.1672	0.00161752	12.2163	54.5005	-223.75	-0.0625358	15.6833	 67
DATA	1668029087	938823938	11571	0	""	2022-11-09	16:24:47	5581.6973	588.38458	2502.6819	39.9266	55.0006	28.9986	47.1672	0.0016196	12.216	54.5005	-270.75	-0.0625358	15.6813	 27
DATA	1668029088	938823938	11575	0	""	2022-11-09	16:24:48	5578.4346	589.10748	2452.2949	39.9262	55.0003	28.9961	47.1672	0.00162218	12.2158	54.5005	-108.25	-0.0625358	15.6833	111
DATA	1668029089	938823938	11579	0	""	2022-11-09	16:24:49	5576.9717	587.45459	2472.376	39.9262	55.0003	28.9937	47.1672	0.00162568	12.2169	54.5005	-235.5	-0.0625358	15.6829	 42
DATA	1668029090	938823938	11583	0	""	2022-11-09	16:24:50	5578.6675	588.21442	2535.3987	39.9279	54.9997	28.9941	47.1676	0.0016156	12.2158	54.5005	3.25	-0.0625358	15.6825	201
DATA	1668029091	938823938	11587	0	""	2022-11-09	16:24:51	5579.771	587.92047	2536.8264	39.9283	54.9995	28.9953	47.1676	0.00161542	12.2149	54.5005	-145.5	-0.0625358	15.6821	 35
DATA	1668029092	938476085	11591	0	""	2022-11-09	16:24:52	5578.8828	588.76996	2507.77	39.9283	54.9995	28.9941	47.1676	0.00161884	12.2161	54.5005	-145.5	-0.0625358	15.6817	  4
DATA	1668029093	938476085	11595	0	""	2022-11-09	16:24:53	5582.3911	588.26562	2507.2483	39.9279	54.9995	28.9929	47.1676	0.00161959	12.216	54.5005	-107.75	-0.0625358	15.6809	 95
DATA	1668029094	938476085	11599	0	""	2022-11-09	16:24:54	5583.2383	588.97046	2520.2998	39.9287	54.9995	28.9929	47.1676	0.00161502	12.2157	54.5005	-155.75	-0.0625358	15.6833	152
DATA	1668029095	938476085	11603	0	""	2022-11-09	16:24:55	5587.5977	589.16504	2528.7737	39.9279	54.9995	28.9949	47.1672	0.00160463	12.2167	54.5005	-3.75	-0.0625358	15.6833	 52
DATA	1668029096	938476085	11607	0	""	2022-11-09	16:24:56	5585.8496	588.18188	2521.5742	39.9274	55.0003	28.9945	47.1672	0.00160541	12.2158	54.5005	-103.75	-0.0625358	15.6817	110
DATA	1668029097	938476085	11611	0	""	2022-11-09	16:24:57	5585.1255	588.93713	2509.0146	39.9279	55.0003	28.9933	47.1674	0.00160049	12.2155	54.5005	-151.25	-0.0625358	15.6833	 89
DATA	1668029098	938476085	11615	0	""	2022-11-09	16:24:58	5581.6748	588.54089	2517.2373	39.9279	55.0006	28.9941	47.1676	0.0016167	12.2167	54.5005	-203.25	-0.0625358	15.6829	 72
DATA	1668029099	938476085	11619	0	""	2022-11-09	16:24:59	5585.6113	588.1701	2514.3645	39.9279	55.001	28.9933	47.1676	0.00161163	12.216	54.5005	-245.75	-0.0625358	15.6833	203
DATA	1668029100	938146114	11623	0	""	2022-11-09	16:25:00	5587.3779	587.93988	2485.2478	39.9274	55.0012	28.992	47.1676	0.0016093	12.217	54.5005	-268.75	-0.0625358	15.6837	213
DATA	1668029101	938146114	11627	0	""	2022-11-09	16:25:01	5587.1416	588.34076	2473.3208	39.9283	55.0018	28.9892	47.1676	0.00160858	12.2168	54.5005	-160.25	-0.0625358	15.6829	 83
DATA	1668029102	938146114	11631	0	""	2022-11-09	16:25:02	5590.3936	590.64679	2439.7317	39.927	55.0018	28.9884	47.1676	0.00161832	12.2158	54.5005	-211.5	-0.0625358	15.6825	235
DATA	1668029103	938146114	11635	0	""	2022-11-09	16:25:03	5593.9263	589.2193	2426.3279	39.9274	55.0018	28.9888	47.1676	0.00160161	12.2157	54.5005	-142.75	-0.0625358	15.6825	 36
DATA	1668029104	938146114	11639	0	""	2022-11-09	16:25:04	5598.4893	590.49786	2423.6077	39.9279	55.0024	28.9888	47.1679	0.00160366	12.2159	54.5005	-343.5	-0.0627197	15.6825	 71
DATA	1668029105	938146114	11643	0	""	2022-11-09	16:25:05	5595.0308	589.09369	2456.4607	39.9274	55.0026	28.9871	47.1667	0.00161829	12.215	54.5005	-33.75	-0.0632716	15.6825	242
DATA	1668029106	938146114	11647	0	""	2022-11-09	16:25:06	5588.5303	588.388	2492.324	39.9283	55.0024	28.9843	47.1668	0.00162155	12.2157	54.5005	-290	-0.0632716	15.6813	 31
DATA	1668029107	937808036	11651	0	""	2022-11-09	16:25:07	5593.8638	588.7901	2462.313	39.9274	55.0018	28.9827	47.1667	0.00161114	12.2164	54.5007	-306	-0.0632716	15.6876	 91
DATA	1668029108	937808036	11655	0	""	2022-11-09	16:25:08	5611.3164	589.7464	2428.4604	39.927	55.0018	28.9798	47.1668	0.00162069	12.2161	54.5005	-285	-0.0632716	15.6904	 98
DATA	1668029109	937808036	11659	0	""	2022-11-09	16:25:09	5627.6807	589.93262	2420.4001	39.9279	55.0018	28.9773	47.1668	0.00161743	12.2165	54.5005	-134	-0.0632716	15.6825	197
DATA	1668029110	937808036	11663	0	""	2022-11-09	16:25:10	5621.0986	589.6131	2433.4287	39.9311	55.0014	28.9765	47.1668	0.00161731	12.2161	54.5005	-210.25	-0.0632716	15.6813	251
DATA	1668029111	937808036	11667	0	""	2022-11-09	16:25:11	5620.6909	590.13965	2402.4541	39.9319	55.001	28.9745	47.1667	0.00159903	12.2156	54.5005	-71.75	-0.0632716	15.6837	232
DATA	1668029112	937808036	11671	0	""	2022-11-09	16:25:12	5637.0552	593.95459	2382.1743	39.9323	55.0005	28.9769	47.1665	0.0016104	12.2167	54.5005	-21.25	-0.0632716	15.6825	221
DATA	1668029113	937808036	11675	0	""	2022-11-09	16:25:13	5658.0728	594.01898	2383.5085	39.9303	55.0003	28.9765	47.1665	0.00160468	12.2155	54.5005	-257.75	-0.0632716	15.6825	 92
DATA	1668029114	937808036	11679	0	""	2022-11-09	16:25:14	5678.7666	593.81836	2388.3369	39.9303	54.9997	28.9761	47.1668	0.00161827	12.2163	54.5005	-106.25	-0.0632716	15.6817	132
DATA	1668029115	937464952	11683	0	""	2022-11-09	16:25:15	5684.7056	593.85706	2392.499	39.9303	54.9995	28.9741	47.1668	0.0016036	12.2154	54.5005	-276.25	-0.0632716	15.6821	 14
DATA	1668029116	937464952	11687	0	""	2022-11-09	16:25:16	5692.5693	594.4856	2390.2	39.9307	54.9991	28.972	47.1668	0.00161057	12.2155	54.5005	-126	-0.0632716	15.6809	221
DATA	1668029117	937464952	11691	0	""	2022-11-09	16:25:17	5698.1089	598.22748	2390.6008	39.9307	54.9987	28.972	47.1668	0.00163182	12.2154	54.5005	-154.5	-0.0632716	15.6806	 17
DATA	1668029118	937464952	11695	0	""	2022-11-09	16:25:18	5702.1172	597.80951	2385.2976	39.9311	54.9987	28.9729	47.1668	0.00161918	12.2164	54.5005	-81	-0.0632716	15.6806	181
DATA	1668029119	937464952	11699	0	""	2022-11-09	16:25:19	5697.7573	599.18195	2373.8357	39.9311	54.9987	28.9745	47.1667	0.00161588	12.2152	54.5005	-240	-0.0632716	15.6798	  6
DATA	1668029120	937464952	11703	0	""	2022-11-09	16:25:20	5687.1157	598.69824	2355.5554	39.9307	54.9987	28.9733	47.1665	0.00161464	12.2155	54.5005	-209.5	-0.0632716	15.679	 11
DATA	1668029121	937464952	11707	0	""	2022-11-09	16:25:21	5696.2349	597.11639	2395.4546	39.9311	54.9991	28.9716	47.1665	0.00160604	12.2165	54.5005	-66.5	-0.0632716	15.6786	  8
DATA	1668029122	937119007	11711	0	""	2022-11-09	16:25:22	5695.3374	596.47906	2404.51	39.9311	54.9995	28.9729	47.1667	0.00159621	12.2156	54.5005	93.5	-0.0632716	15.6782	102
DATA	1668029123	937119007	11715	0	""	2022-11-09	16:25:23	5697.9697	598.70111	2401.2097	39.9311	54.9995	28.9737	47.1667	0.00160591	12.216	54.5005	-262	-0.0632716	15.6778	156
DATA	1668029124	937119007	11719	0	""	2022-11-09	16:25:24	5698.0156	599.56958	2393.0735	39.9311	55.0003	28.972	47.1668	0.00160767	12.2158	54.5005	17	-0.0632716	15.6778	 57
DATA	1668029125	937119007	11723	0	""	2022-11-09	16:25:25	5706.4648	603.29059	2383.1804	39.9315	55.0005	28.972	47.1668	0.00161538	12.2133	54.5005	-263	-0.0632716	15.6778	121
DATA	1668029126	937119007	11727	0	""	2022-11-09	16:25:26	5727.5864	604.26691	2379.5737	39.9307	55.001	28.9712	47.1668	0.0016118	12.2146	54.5007	-145	-0.0632716	15.6782	 88
DATA	1668029127	937119007	11731	0	""	2022-11-09	16:25:27	5733.8447	601.99194	2387.0249	39.9299	55.0014	28.9688	47.1668	0.00160279	12.2154	54.5013	-133.5	-0.0632716	15.6825	 43
DATA	1668029128	937119007	11735	0	""	2022-11-09	16:25:28	5731.1685	601.5719	2387.6951	39.9311	55.0018	28.9684	47.1667	0.00160755	12.2149	54.5013	-158	-0.0632716	15.688	 96
DATA	1668029129	937119007	11739	0	""	2022-11-09	16:25:29	5736.2061	602.75177	2381.635	39.9311	55.0024	28.9688	47.1665	0.00160827	12.2162	54.5013	-258.5	-0.0632716	15.69	128
DATA	1668029130	936789989	11743	0	""	2022-11-09	16:25:30	5742.3447	605.63702	2340.7729	39.9307	55.0026	28.9676	47.1665	0.00162097	12.2159	54.5007	-230.25	-0.0632716	15.6872	 94
DATA	1668029131	936789989	11747	0	""	2022-11-09	16:25:31	5751.7881	606.11853	2311.386	39.9303	55.0026	28.9651	47.1668	0.00161832	12.2147	54.5005	-345.25	-0.0632716	15.6813	 34
DATA	1668029132	936789989	11751	0	""	2022-11-09	16:25:32	5758.8643	606.17596	2324.0845	39.9307	55.0026	28.9631	47.1668	0.00163833	12.2143	54.5005	-171.5	-0.0632716	15.6809	 50
DATA	1668029133	936789989	11755	0	""	2022-11-09	16:25:33	5754.7554	605.84717	2330.3325	39.9315	55.0026	28.9618	47.1668	0.00162063	12.2163	54.5005	-196.5	-0.0632716	15.6817	 49
DATA	1668029134	936789989	11759	0	""	2022-11-09	16:25:34	5752.2612	608.57874	2333.5234	39.9315	55.0026	28.9618	47.1668	0.00162416	12.2159	54.5005	-33.75	-0.0632716	15.6809	 59
DATA	1668029135	936789989	11763	0	""	2022-11-09	16:25:35	5747.7383	608.06952	2332.8301	39.9307	55.0026	28.9618	47.1668	0.0016179	12.2154	54.5005	-270.25	-0.0632716	15.6809	 56
DATA	1668029136	936789989	11767	0	""	2022-11-09	16:25:36	5738.9585	603.37933	2333.7971	39.9315	55.0026	28.9614	47.1668	0.00162195	12.2158	54.5005	-170.75	-0.0632716	15.6798	137
DATA	1668029137	936444044	11771	0	""	2022-11-09	16:25:37	5722.4595	603.37244	2327.1099	39.9311	55.0018	28.9594	47.1667	0.00163582	12.2146	54.5005	-76.75	-0.0632716	15.679	244
DATA	1668029138	936444044	11775	0	""	2022-11-09	16:25:38	5720.0459	605.6272	2303.7749	39.9336	55.0018	28.9602	47.1665	0.0016297	12.2145	54.5005	-53	-0.0632716	15.6794	 35
DATA	1668029139	936444044	11779	0	""	2022-11-09	16:25:39	5731.2686	605.40845	2297.74	39.9332	55.0014	28.9582	47.1667	0.00161745	12.2155	54.5005	-229.75	-0.0632716	15.6786	  0
DATA	1668029140	936444044	11783	0	""	2022-11-09	16:25:40	5730.0728	605.79742	2297.6865	39.9332	55.001	28.9565	47.1667	0.00162003	12.2153	54.5005	-163.5	-0.0632716	15.6786	224
DATA	1668029141	936444044	11787	0	""	2022-11-09	16:25:41	5735.896	606.85706	2294.3657	39.9319	55.0005	28.9565	47.1667	0.00163565	12.2145	54.5004	-325.25	-0.0632716	15.6774	 46
DATA	1668029142	936444044	11791	0	""	2022-11-09	16:25:42	5749.4795	605.95734	2282.6543	39.9319	55.0003	28.9533	47.1668	0.0016258	12.2161	54.5005	-153.5	-0.0632716	15.677	187
DATA	1668029143	936444044	11795	0	""	2022-11-09	16:25:43	5758.9839	604.11646	2280.6711	39.9327	54.9995	28.9525	47.1668	0.00162496	12.216	54.5005	6.25	-0.0632716	15.6774	172
DATA	1668029144	936444044	11799	0	""	2022-11-09	16:25:44	5759.5161	604.71704	2281.6846	39.9319	54.9995	28.9516	47.1668	0.0016158	12.215	54.5004	-222.5	-0.0632716	15.6762	206
DATA	1668029145	936110973	11803	0	""	2022-11-09	16:25:45	5756.1118	604.20471	2278.9966	39.9323	54.9989	28.9484	47.1668	0.00162634	12.2162	54.5004	-199.75	-0.0632716	15.6786	117
DATA	1668029146	936110973	11807	0	""	2022-11-09	16:25:46	5758.4526	604.27899	2317.3591	39.9323	54.9987	28.9488	47.1667	0.00162304	12.2162	54.5005	65.75	-0.0632716	15.6774	 26
DATA	1668029147	936110973	11811	0	""	2022-11-09	16:25:47	5744.0366	600.88733	2343.0076	39.9332	54.9987	28.9492	47.1665	0.00161864	12.2164	54.5005	-70.5	-0.0632716	15.6774	247
DATA	1668029148	936110973	11815	0	""	2022-11-09	16:25:48	5746.0737	607.06519	2297.2974	39.9327	54.9987	28.948	47.1668	0.00162908	12.2157	54.5005	-159.25	-0.0632716	15.677	 29
DATA	1668029149	936110973	11819	0	""	2022-11-09	16:25:49	5741.1748	608.47046	2290.075	39.9315	54.9987	28.948	47.1668	0.0016156	12.2148	54.5005	-16	-0.0632716	15.677	218
DATA	1668029150	936110973	11823	0	""	2022-11-09	16:25:50	5746.2896	620.97559	2261.1772	39.9327	54.9995	28.9476	47.1668	0.00162158	12.2156	54.5005	230.25	-0.0632716	15.6766	 63
DATA	1668029151	936110973	11827	0	""	2022-11-09	16:25:51	5745.5605	618.7179	2251.9363	39.9327	54.9995	28.9496	47.1668	0.0016091	12.2155	54.5005	-66.75	-0.0632716	15.6766	222
DATA	1668029152	935760974	11831	0	""	2022-11-09	16:25:52	5734.4717	613.0603	2251.2634	39.9327	55.0001	28.9488	47.1668	0.00160449	12.2147	54.5005	-172.75	-0.0632716	15.677	225
DATA	1668029153	935760974	11835	0	""	2022-11-09	16:25:53	5745.4868	614.54968	2264.9966	39.9332	55.0003	28.9496	47.1667	0.00160143	12.216	54.5005	-33	-0.0632716	15.6766	112
DATA	1668029154	935760974	11839	0	""	2022-11-09	16:25:54	5726.665	607.04974	2282.7251	39.9336	55.0006	28.9496	47.1665	0.00159946	12.2149	54.5005	-215.25	-0.0632716	15.6758	 62
DATA	1668029155	935760974	11843	0	""	2022-11-09	16:25:55	5684.2627	598.25043	2299.4985	39.9332	55.001	28.9496	47.1665	0.0015895	12.2157	54.5005	-159.75	-0.0632716	15.6758	 28
DATA	1668029156	935760974	11847	0	""	2022-11-09	16:25:56	5665.1152	600.56152	2314.2715	39.9327	55.0014	28.9492	47.1665	0.00160947	12.2161	54.5005	-178.75	-0.0632716	15.6751	 79
DATA	1668029157	935760974	11851	0	""	2022-11-09	16:25:57	5682.959	609.0282	2307.27	39.9327	55.0018	28.9484	47.1668	0.00159831	12.2158	54.5005	-202.25	-0.0632716	15.6755	152
DATA	1668029158	935760974	11855	0	""	2022-11-09	16:25:58	5695.5386	606.29596	2316.114	39.9315	55.0018	28.9476	47.1668	0.00160393	12.2151	54.5005	-240	-0.0632716	15.6758	160
DATA	1668029159	935760974	11859	0	""	2022-11-09	16:25:59	5689.5718	605.34308	2346.2615	39.9315	55.0018	28.9459	47.1668	0.0016203	12.2154	54.5005	-215.5	-0.0632716	15.6755	  1
DATA	1668029160	935436964	11863	0	""	2022-11-09	16:26:00	5684.9609	602.89978	2344.2615	39.9315	55.0018	28.9439	47.1663	0.00160624	12.2158	54.5005	-110.25	-0.0641913	15.6755	 85
DATA	1668029161	935436964	11867	0	""	2022-11-09	16:26:01	5678.2017	601.15314	2334.2322	39.9319	55.0018	28.9427	47.1652	0.00162301	12.2161	54.5005	-322.5	-0.0647431	15.6755	245
DATA	1668029162	935436964	11871	0	""	2022-11-09	16:26:02	5676.8872	598.81543	2326.4443	39.9323	55.0018	28.9406	47.165	0.00160615	12.215	54.5005	-234	-0.0647431	15.6774	 86
DATA	1668029163	935436964	11875	0	""	2022-11-09	16:26:03	5673.2114	601.85968	2316.5288	39.9323	55.0018	28.9402	47.165	0.00161933	12.216	54.5005	-272	-0.0647431	15.6774	 82
DATA	1668029164	935436964	11879	0	""	2022-11-09	16:26:04	5676.541	605.26575	2325.4707	39.9348	55.0018	28.9386	47.165	0.00159507	12.2158	54.5005	-178.25	-0.0647431	15.677	212
DATA	1668029165	935436964	11883	0	""	2022-11-09	16:26:05	5678.5601	610.82648	2370.9539	39.9348	55.001	28.9374	47.1654	0.00160724	12.2156	54.5005	58.75	-0.0647431	15.6766	214
DATA	1668029166	935436964	11887	0	""	2022-11-09	16:26:06	5683.0474	611.1156	2370.2019	39.9344	55.001	28.9394	47.1654	0.00161308	12.2168	54.5005	-73	-0.0647431	15.6755	 29
DATA	1668029167	935085058	11891	0	""	2022-11-09	16:26:07	5673.5649	606.23181	2361.7869	39.9344	55.0006	28.937	47.1654	0.00160225	12.2163	54.5005	-320.5	-0.0647431	15.6751	229
DATA	1668029168	935085058	11895	0	""	2022-11-09	16:26:08	5656.2061	602.68896	2409.1768	39.9344	55.0003	28.9365	47.1654	0.00159325	12.2161	54.5005	-6.75	-0.0647431	15.6758	  1
DATA	1668029169	935085058	11899	0	""	2022-11-09	16:26:09	5650.168	605.7738	2415.146	39.934	55.0001	28.9361	47.1654	0.00160015	12.2162	54.5005	-302.25	-0.0647431	15.6758	117
DATA	1668029170	935085058	11903	0	""	2022-11-09	16:26:10	5646.1104	601.36957	2420.3203	39.9336	54.9995	28.9357	47.1652	0.00159824	12.2158	54.5005	-23.5	-0.0647431	15.6743	224
DATA	1668029171	935085058	11907	0	""	2022-11-09	16:26:11	5625.4531	592.80426	2374.2041	39.9332	54.9995	28.9357	47.165	0.0015973	12.2176	54.5005	-153	-0.0647431	15.6727	 89
DATA	1668029172	935085058	11911	0	""	2022-11-09	16:26:12	5616.0142	596.97583	2421.7102	39.9344	54.9995	28.9345	47.165	0.00160791	12.2158	54.5005	16.5	-0.0647431	15.6719	144
DATA	1668029173	935085058	11915	0	""	2022-11-09	16:26:13	5626.585	608.22052	2511.5283	39.9336	54.9995	28.937	47.165	0.00159947	12.216	54.5005	-259.75	-0.0647431	15.6719	159
DATA	1668029174	935085058	11919	0	""	2022-11-09	16:26:14	5636.8096	610.05029	2517.0791	39.934	54.9995	28.9365	47.165	0.00160071	12.2154	54.5005	12.25	-0.0647431	15.6723	136
DATA	1668029175	934751033	11923	0	""	2022-11-09	16:26:15	5644.7642	611.47174	2507.5105	39.934	54.9995	28.9382	47.1654	0.00160451	12.216	54.5009	-285	-0.0647431	15.6719	 88
DATA	1668029176	934751033	11927	0	""	2022-11-09	16:26:16	5648.7251	611.28741	2499.2205	39.9336	54.9995	28.9349	47.1654	0.00158833	12.2152	54.5009	-105.5	-0.0647431	15.6798	 58
DATA	1668029177	934751033	11931	0	""	2022-11-09	16:26:17	5645.8516	612.39203	2490.8005	39.934	55.0001	28.9374	47.1654	0.00159843	12.2163	54.5013	-169.25	-0.0647431	15.6806	 12
DATA	1668029178	934751033	11935	0	""	2022-11-09	16:26:18	5638.1665	604.08344	2460.0222	39.9348	55.0003	28.9349	47.1654	0.00158662	12.2149	54.5009	-263.75	-0.0647431	15.6841	 77
DATA	1668029179	934751033	11939	0	""	2022-11-09	16:26:19	5630.2983	599.64246	2453.2419	39.9389	55.0005	28.9337	47.165	0.00156033	12.2162	54.5007	-171.25	-0.0647431	15.6782	 39
DATA	1668029180	934751033	11943	0	""	2022-11-09	16:26:20	5627.311	601.1521	2444.7034	39.9372	55.001	28.9345	47.165	0.00156921	12.2153	54.5005	321.25	-0.0647431	15.6743	 28
DATA	1668029181	934751033	11947	0	""	2022-11-09	16:26:21	5616.0957	593.17975	2410.3789	39.9364	55.001	28.9365	47.165	0.00158267	12.2156	54.5005	-179.75	-0.0647431	15.6739	  1
DATA	1668029182	934406042	11951	0	""	2022-11-09	16:26:22	5612.0283	595.22229	2419.2502	39.9352	55.0012	28.9361	47.1652	0.00158464	12.2157	54.5005	-199.25	-0.0647431	15.6735	 50
DATA	1668029183	934406042	11955	0	""	2022-11-09	16:26:23	5621.8452	600.7077	2433.3362	39.9348	55.0018	28.9349	47.1654	0.0015938	12.215	54.5005	-293.5	-0.0647431	15.6731	117
DATA	1668029184	934406042	11959	0	""	2022-11-09	16:26:24	5629.4619	602.42566	2413.3298	39.9336	55.0018	28.9325	47.1654	0.00160237	12.2159	54.5005	-191.5	-0.0647431	15.6739	 28
DATA	1668029185	934406042	11963	0	""	2022-11-09	16:26:25	5663.1338	600.75342	2357.2051	39.9348	55.0018	28.9317	47.1654	0.00159317	12.216	54.5005	-283.25	-0.0647431	15.6747	 13
DATA	1668029186	934406042	11967	0	""	2022-11-09	16:26:26	5672.1133	600.08185	2355.3745	39.9336	55.0018	28.9304	47.1654	0.00161385	12.216	54.5005	-215.5	-0.0647431	15.6743	210
DATA	1668029187	934406042	11971	0	""	2022-11-09	16:26:27	5702.7544	598.55084	2316.781	39.9348	55.0018	28.93	47.165	0.00160492	12.2158	54.5005	-263	-0.0647431	15.6727	241
