Model:	LI-7810
SN:	TG10-01071
Software Version:	2.1.35
Timestamp:	2022-11-11 15:25:21
Timezone:	Canada/Eastern
DATAH	SECONDS	NANOSECONDS	NDX	DIAG	REMARK	DATE	TIME	H2O	CO2	CH4	CAVITY_P	CAVITY_T	LASER_PHASE_P	LASER_T	RESIDUAL	RING_DOWN_TIME	THERMAL_ENCLOSURE_T	PHASE_ERROR	LASER_T_SHIFT	INPUT_VOLTAGE	CHK
DATA	1668198331	110516071	64	256	""	2022-11-11	15:25:31	nan	nan	nan	80.4111	21.4513	80.9146	47.1369	0	0	21.5884	-16000	0	24.1138	 70
DATA	1668198332	110516071	68	256	""	2022-11-11	15:25:32	nan	nan	nan	80.5784	21.4513	81.0823	47.1497	0	0	21.5889	-16000	0	24.1142	 89
DATA	1668198333	110207080	72	256	""	2022-11-11	15:25:33	nan	nan	nan	80.7327	21.4514	81.2365	47.1589	0	0	21.5893	-16000	0	24.1138	 84
DATA	1668198334	110207080	76	256	""	2022-11-11	15:25:34	nan	nan	nan	80.9003	21.452	81.4055	47.1661	0	0	21.5898	-16000	0	24.1138	 26
DATA	1668198335	110207080	80	256	""	2022-11-11	15:25:35	nan	nan	nan	81.0693	21.452	81.5744	47.1718	0	0	21.5905	-16000	0	24.1142	 23
DATA	1668198336	110207080	84	256	""	2022-11-11	15:25:36	nan	nan	nan	81.239	21.452	81.7433	47.1759	0	0	21.5907	-16000	0	24.1099	248
DATA	1668198337	110207080	88	256	""	2022-11-11	15:25:37	nan	nan	nan	81.4083	21.452	81.913	47.1788	0	0	21.5912	-16000	0	24.1087	246
DATA	1668198338	110207080	92	256	""	2022-11-11	15:25:38	nan	nan	nan	81.5797	21.4527	82.0852	47.1812	0	0	21.5917	-16000	0	24.1103	 88
DATA	1668198339	110207080	96	256	""	2022-11-11	15:25:39	nan	nan	nan	81.7502	21.4527	82.2553	47.1821	0	0	21.5921	-16000	0	24.1103	 75
DATA	1668198340	110207080	100	256	""	2022-11-11	15:25:40	nan	nan	nan	81.9236	21.4527	82.4279	47.1836	0	0	21.5926	-16000	0	24.1084	125
DATA	1668198341	109909057	104	256	""	2022-11-11	15:25:41	nan	nan	nan	82.0815	21.4528	82.587	47.1847	0	0	21.593	-16000	0	24.1095	 49
DATA	1668198342	109909057	108	256	""	2022-11-11	15:25:42	nan	nan	nan	82.2549	21.4534	82.7621	47.1858	0	0	21.5933	-16000	0	24.1095	155
DATA	1668198343	109909057	112	256	""	2022-11-11	15:25:43	nan	nan	nan	82.4308	21.4534	82.9375	47.1867	0	0	21.5933	-16000	0	24.1087	156
DATA	1668198344	109909057	116	256	""	2022-11-11	15:25:44	nan	nan	nan	82.6058	21.4534	83.1126	47.1873	0	0	21.5933	-16000	0	24.1103	139
DATA	1668198345	109909057	120	256	""	2022-11-11	15:25:45	nan	nan	nan	82.7837	21.4534	83.2921	47.1878	0	0	21.5935	-16000	0	24.1095	163
DATA	1668198346	109909057	124	256	""	2022-11-11	15:25:46	nan	nan	nan	82.9632	21.4541	83.4704	47.1885	0	0	21.594	-16000	0	24.1107	103
DATA	1668198347	109909057	128	256	""	2022-11-11	15:25:47	nan	nan	nan	83.144	21.4541	83.6519	47.1891	0	0	21.5942	-16000	0	24.1119	107
DATA	1668198348	109597921	132	256	""	2022-11-11	15:25:48	nan	nan	nan	83.3251	21.4541	83.8323	47.1893	0	0	21.5947	-16000	0	24.1127	158
DATA	1668198349	109597921	136	256	""	2022-11-11	15:25:49	nan	nan	nan	83.5071	21.4541	84.0167	47.19	0	0	21.5949	-16000	0	24.1123	 56
DATA	1668198350	109597921	140	256	""	2022-11-11	15:25:50	nan	nan	nan	83.6781	21.4548	84.1864	47.1902	0	0	21.5954	-16000	0	24.1131	149
DATA	1668198351	109597921	144	256	""	2022-11-11	15:25:51	nan	nan	nan	83.8641	21.4548	84.3721	47.1907	0	0	21.5956	-16000	0	24.1127	158
DATA	1668198352	109597921	148	256	""	2022-11-11	15:25:52	nan	nan	nan	84.0514	21.4548	84.5622	47.1913	0	0	21.5961	-16000	0	24.1131	146
DATA	1668198353	109597921	152	256	""	2022-11-11	15:25:53	nan	nan	nan	84.2419	21.455	84.7519	47.1915	0	0	21.5961	-16000	0	24.1131	103
DATA	1668198354	109597921	156	256	""	2022-11-11	15:25:54	nan	nan	nan	84.4341	21.4555	84.9449	47.192	0	0	21.5967	-16000	0	24.1131	116
DATA	1668198355	109597921	160	256	""	2022-11-11	15:25:55	nan	nan	nan	84.6271	21.4555	85.1383	47.1922	0	0	21.5968	-16000	0	24.1131	158
DATA	1668198356	109289884	164	256	""	2022-11-11	15:25:56	nan	nan	nan	84.8237	21.4555	85.3366	47.193	0	0	21.5974	-16000	0	24.1131	125
DATA	1668198357	109289884	168	256	""	2022-11-11	15:25:57	nan	nan	nan	85.0237	21.4557	85.5349	47.193	0	0	21.5976	-16000	0	24.1131	131
DATA	1668198358	109289884	172	256	""	2022-11-11	15:25:58	nan	nan	nan	85.2048	21.4562	85.7189	47.1935	0	0	21.5979	-16000	0	24.1127	191
DATA	1668198359	109289884	176	256	""	2022-11-11	15:25:59	nan	nan	nan	85.4092	21.4562	85.9217	47.1937	0	0	21.5983	-16000	0	24.1123	185
DATA	1668198360	109289884	180	256	""	2022-11-11	15:26:00	nan	nan	nan	85.6136	21.4562	86.1277	47.1942	0	0	21.5984	-16000	0	24.1119	161
DATA	1668198361	109289884	184	256	""	2022-11-11	15:26:01	nan	nan	nan	85.8217	21.4564	86.3354	47.1944	0	0	21.599	-16000	0	24.1119	120
DATA	1668198362	109289884	188	256	""	2022-11-11	15:26:02	nan	nan	nan	86.0314	21.4569	86.5476	47.1948	0	0	21.599	-16000	0	24.1115	129
DATA	1668198363	108977079	192	256	""	2022-11-11	15:26:03	nan	nan	nan	86.2452	21.4569	86.7605	47.1952	0	0	21.5997	-16000	0	24.1119	180
DATA	1668198364	108977079	196	256	""	2022-11-11	15:26:04	nan	nan	nan	86.4603	21.4569	86.9776	47.1953	0	0	21.5997	-16000	0	24.1115	194
DATA	1668198365	108977079	200	256	""	2022-11-11	15:26:05	nan	nan	nan	86.6789	21.4569	87.1963	47.1959	0	0	21.5998	-16000	0	24.1119	201
DATA	1668198366	108977079	204	256	""	2022-11-11	15:26:06	nan	nan	nan	86.9009	21.4574	87.4187	47.1959	0	0	21.6004	-16000	0	24.1115	167
DATA	1668198367	108977079	208	256	""	2022-11-11	15:26:07	nan	nan	nan	87.1061	21.4576	87.6243	47.1966	0	0	21.6004	-16000	0	24.1131	157
DATA	1668198368	108977079	212	256	""	2022-11-11	15:26:08	nan	nan	nan	87.3346	21.4576	87.8544	47.1966	0	0	21.6009	-16000	0	24.1123	174
DATA	1668198369	108977079	216	256	""	2022-11-11	15:26:09	nan	nan	nan	87.5651	21.4576	88.0853	47.197	0	0	21.6011	-16000	0	24.1127	121
DATA	1668198370	108977079	220	256	""	2022-11-11	15:26:10	nan	nan	nan	87.801	21.4576	88.3208	47.1974	0	0	21.6013	-16000	0	24.1123	 91
DATA	1668198371	108669042	224	256	""	2022-11-11	15:26:11	nan	nan	nan	88.0384	21.4576	88.5615	47.1976	0	0	21.6018	-16000	0	24.1127	155
DATA	1668198372	108669042	228	256	""	2022-11-11	15:26:12	nan	nan	nan	88.2804	21.4576	88.8038	47.1981	0	0	21.6018	-16000	0	24.1123	154
DATA	1668198373	108669042	232	256	""	2022-11-11	15:26:13	nan	nan	nan	88.5276	21.4582	89.0523	47.1981	0	0	21.6025	-16000	0	23.8722	155
DATA	1668198374	108669042	236	256	""	2022-11-11	15:26:14	nan	nan	nan	88.7786	21.4596	89.3041	47.1988	0	0	21.6036	-16000	0	23.8498	191
DATA	1668198375	108669042	240	256	""	2022-11-11	15:26:15	nan	nan	nan	89.0136	21.4635	89.5391	47.1988	0	0	21.6076	-16000	0	23.8494	175
DATA	1668198376	108669042	244	256	""	2022-11-11	15:26:16	nan	nan	nan	89.2739	21.4704	89.8002	47.1988	0	0	21.6152	-16000	0	23.849	124
DATA	1668198377	108669042	248	256	""	2022-11-11	15:26:17	nan	nan	nan	89.5387	21.4801	90.0654	47.1994	0	0	21.6254	-16000	0	23.849	127
DATA	1668198378	108361005	252	256	""	2022-11-11	15:26:18	nan	nan	nan	89.8075	21.4932	90.3359	47.1996	0	0	21.6378	-16000	0	23.849	128
DATA	1668198379	108361005	256	256	""	2022-11-11	15:26:19	nan	nan	nan	90.0825	21.508	90.6109	47.1996	0	0	21.6514	-16000	0	23.8486	109
DATA	1668198380	108361005	260	256	""	2022-11-11	15:26:20	nan	nan	nan	90.362	21.5253	90.892	47.2003	0	0	21.6664	-16000	0	23.8486	 27
DATA	1668198381	108361005	264	256	""	2022-11-11	15:26:21	nan	nan	nan	90.646	21.544	91.178	47.2003	0	0	21.6817	-16000	0	23.8486	242
DATA	1668198381	858361005	267	256	""	2022-11-11	15:26:21	nan	nan	nan	90.9361	21.5637	91.4694	47.2007	0	0	21.6977	-16000	0	23.8486	174
DATA	1668198382	858361005	271	256	""	2022-11-11	15:26:22	nan	nan	nan	91.2188	21.5836	91.7521	47.201	0	0	21.7134	-16000	0	23.8522	 88
DATA	1668198383	358361005	273	256	""	2022-11-11	15:26:23	nan	nan	nan	91.5065	21.6043	92.041	47.201	0	0	21.73	-16000	0	23.8498	185
DATA	1668198384	858361005	279	256	""	2022-11-11	15:26:24	nan	nan	nan	91.8121	21.6261	92.3474	47.2014	0	0	21.7476	-16000	0	23.8494	159
DATA	1668198385	858047962	283	256	""	2022-11-11	15:26:25	nan	nan	nan	92.1242	21.6487	92.6611	47.2018	0	0	21.7654	-16000	0	23.8498	179
DATA	1668198386	608047962	286	256	""	2022-11-11	15:26:26	nan	nan	nan	92.4404	21.6724	92.9778	47.2018	0	0	21.7834	-16000	0	23.8494	187
DATA	1668198387	858047962	291	256	""	2022-11-11	15:26:27	nan	nan	nan	92.7603	21.6956	93.3001	47.2025	0	0	21.802	-16000	0	23.8494	115
DATA	1668198389	108047962	296	256	""	2022-11-11	15:26:29	nan	nan	nan	93.0847	21.7185	93.6257	47.2025	0	0	21.821	-16000	0	23.849	 76
DATA	1668198389	858047962	299	256	""	2022-11-11	15:26:29	nan	nan	nan	93.4131	21.7418	93.9541	47.2027	0	0	21.8406	-16000	0	23.8494	188
DATA	1668198391	108047962	304	256	""	2022-11-11	15:26:31	nan	nan	nan	93.7428	21.7652	94.2838	47.2033	0	0	21.8605	-16000	0	23.8522	154
DATA	1668198392	108047962	308	256	""	2022-11-11	15:26:32	nan	nan	nan	94.0455	21.7867	94.5874	47.2033	0	0	21.8784	-16000	0	23.8494	181
DATA	1668198393	107750892	312	256	""	2022-11-11	15:26:33	nan	nan	nan	94.3736	21.81	94.9138	47.2038	0	0	21.8984	-16000	0	23.8486	 75
DATA	1668198394	107750892	316	256	""	2022-11-11	15:26:34	nan	nan	nan	94.6934	21.8334	95.234	47.204	0	0	21.9181	-16000	0	23.849	 12
DATA	1668198395	107750892	320	256	""	2022-11-11	15:26:35	nan	nan	nan	95.0019	21.8571	95.5396	47.2042	0	0	21.9385	-16000	0	23.8486	172
DATA	1668198396	107750892	324	256	""	2022-11-11	15:26:36	nan	nan	nan	95.2928	21.88	95.8289	47.2047	0	0	21.9587	-16000	0	23.8486	101
DATA	1668198396	857750892	327	256	""	2022-11-11	15:26:36	nan	nan	nan	95.5609	21.9028	96.0925	47.2047	0	0	21.9793	-16000	0	23.8486	203
DATA	1668198397	357750892	329	256	""	2022-11-11	15:26:37	nan	nan	nan	95.8118	21.9257	96.341	47.2047	0	0	22	-16000	0	23.8522	130
DATA	1668198399	107750892	336	256	""	2022-11-11	15:26:39	nan	nan	nan	96.0692	21.9484	96.6025	47.2053	0	0	22.0207	-16000	0	23.8486	177
DATA	1668198400	107750892	340	256	""	2022-11-11	15:26:40	nan	nan	nan	96.212	21.9698	96.709	47.2055	0	0	22.0414	-16000	0	23.8498	 54
DATA	1668198400	857425928	343	256	""	2022-11-11	15:26:40	nan	nan	nan	96.2182	21.9914	96.7098	47.2055	0	0	22.0612	-16000	0	23.849	115
DATA	1668198402	107425928	348	256	""	2022-11-11	15:26:42	nan	nan	nan	96.2173	22.0137	96.7102	47.2055	0	0	22.0821	-16000	0	23.8514	134
DATA	1668198403	107425928	352	256	""	2022-11-11	15:26:43	nan	nan	nan	96.2173	22.0363	96.711	47.2058	0	0	22.1032	-16000	0	23.849	 36
DATA	1668198404	107425928	356	256	""	2022-11-11	15:26:44	nan	nan	nan	96.2182	22.0583	96.7098	47.2062	0	0	22.1242	-16000	0	23.8494	159
DATA	1668198405	107425928	360	256	""	2022-11-11	15:26:45	nan	nan	nan	96.2186	22.08	96.7098	47.2062	0	0	22.1454	-16000	0	23.8494	 61
DATA	1668198406	107425928	364	256	""	2022-11-11	15:26:46	nan	nan	nan	96.2177	22.1016	96.7094	47.2068	0	0	22.1666	-16000	0	23.8486	171
DATA	1668198406	607425928	366	256	""	2022-11-11	15:26:46	nan	nan	nan	96.2186	22.1233	96.7098	47.2069	0	0	22.188	-16000	0	23.849	 81
DATA	1668198408	107112884	372	256	""	2022-11-11	15:26:48	nan	nan	nan	96.2186	22.1447	96.7106	47.2071	0	0	22.2097	-16000	0	23.8518	159
DATA	1668198408	857112884	375	256	""	2022-11-11	15:26:48	nan	nan	nan	96.2186	22.1641	96.711	47.2077	0	0	22.2291	-16000	0	23.849	 70
DATA	1668198409	607112884	378	256	""	2022-11-11	15:26:49	nan	nan	nan	96.2194	22.1853	96.711	47.2077	0	0	22.2505	-16000	0	23.8518	119
DATA	1668198411	107112884	384	256	""	2022-11-11	15:26:51	nan	nan	nan	96.219	22.2067	96.7102	47.2084	0	0	22.2718	-16000	0	23.8482	 96
DATA	1668198411	607112884	386	256	""	2022-11-11	15:26:51	nan	nan	nan	96.219	22.2277	96.7106	47.2084	0	0	22.2933	-16000	0	23.8475	111
DATA	1668198413	107112884	392	256	""	2022-11-11	15:26:53	nan	nan	nan	96.2177	22.2485	96.7106	47.2084	0	0	22.3149	-16000	0	23.8518	159
DATA	1668198413	857112884	395	256	""	2022-11-11	15:26:53	nan	nan	nan	96.2182	22.2692	96.7098	47.2091	0	0	22.336	-16000	0	23.8482	125
DATA	1668198415	107112884	400	256	""	2022-11-11	15:26:55	nan	nan	nan	96.2182	22.2895	96.7082	47.2091	0	0	22.3575	-16000	0	23.8518	158
DATA	1668198416	106791973	404	256	""	2022-11-11	15:26:56	nan	nan	nan	96.2182	22.3101	96.709	47.2095	0	0	22.3793	-16000	0	23.8475	115
DATA	1668198417	106791973	408	256	""	2022-11-11	15:26:57	nan	nan	nan	96.2182	22.3295	96.709	47.2099	0	0	22.4005	-16000	0	23.849	 75
DATA	1668198418	106791973	412	256	""	2022-11-11	15:26:58	nan	nan	nan	96.2177	22.3489	96.7086	47.2101	0	0	22.4209	-16000	0	23.8486	177
DATA	1668198419	106791973	416	256	""	2022-11-11	15:26:59	nan	nan	nan	96.219	22.3692	96.709	47.2106	0	0	22.4424	-16000	0	23.8486	 77
DATA	1668198420	106791973	420	256	""	2022-11-11	15:27:00	nan	nan	nan	96.2169	22.3902	96.7078	47.2106	0	0	22.4639	-16000	0	23.8482	157
DATA	1668198420	856791973	423	256	""	2022-11-11	15:27:00	nan	nan	nan	96.2198	22.4099	96.7098	47.2112	0	0	22.4853	-16000	0	23.8478	184
DATA	1668198421	856791973	427	256	""	2022-11-11	15:27:01	nan	nan	nan	96.2206	22.43	96.7098	47.2113	0	0	22.5066	-16000	0	23.8502	 55
DATA	1668198422	606482982	430	256	""	2022-11-11	15:27:02	nan	nan	nan	96.2202	22.4496	96.711	47.2113	0	0	22.5282	-16000	0	23.8482	 93
DATA	1668198424	106482982	436	256	""	2022-11-11	15:27:04	nan	nan	nan	96.2214	22.4693	96.7123	47.2121	0	0	22.55	-16000	0	23.8482	 48
DATA	1668198425	106482982	440	256	""	2022-11-11	15:27:05	nan	nan	nan	96.2218	22.4883	96.7127	47.2121	0	0	22.5713	-16000	0	23.8478	161
DATA	1668198425	856482982	443	256	""	2022-11-11	15:27:05	nan	nan	nan	96.2218	22.507	96.7123	47.2126	0	0	22.5919	-16000	0	23.8478	126
DATA	1668198426	856482982	447	256	""	2022-11-11	15:27:06	nan	nan	nan	96.2206	22.5265	96.7106	47.2128	0	0	22.6131	-16000	0	23.851	112
DATA	1668198427	856482982	451	256	""	2022-11-11	15:27:07	nan	nan	nan	96.2206	22.5459	96.7102	47.2128	0	0	22.6344	-16000	0	23.8475	174
DATA	1668198429	106482982	456	256	""	2022-11-11	15:27:09	nan	nan	nan	96.2186	22.5659	96.7078	47.2136	0	0	22.656	-16000	0	23.8471	139
DATA	1668198430	106482982	460	256	""	2022-11-11	15:27:10	nan	nan	nan	96.2182	22.5851	96.7082	47.2136	0	0	22.6776	-16000	0	23.8475	164
DATA	1668198431	106164932	464	256	""	2022-11-11	15:27:11	nan	nan	nan	96.2186	22.6044	96.7086	47.2141	0	0	22.699	-16000	0	23.8467	112
DATA	1668198432	106164932	468	256	""	2022-11-11	15:27:12	nan	nan	nan	96.2182	22.6236	96.7069	47.2143	0	0	22.7202	-16000	0	23.8471	150
DATA	1668198433	106164932	472	256	""	2022-11-11	15:27:13	nan	nan	nan	96.2173	22.6426	96.7061	47.2147	0	0	22.7423	-16000	0	23.8471	149
DATA	1668198433	856164932	475	256	""	2022-11-11	15:27:13	nan	nan	nan	96.2173	22.6608	96.7061	47.215	0	0	22.763	-16000	0	23.8482	 66
DATA	1668198435	106164932	480	256	""	2022-11-11	15:27:15	nan	nan	nan	96.2161	22.6789	96.7053	47.2154	0	0	22.7835	-16000	0	23.8498	176
DATA	1668198436	106164932	484	256	""	2022-11-11	15:27:16	nan	nan	nan	96.2169	22.6979	96.7049	47.2156	0	0	22.8049	-16000	0	23.8478	194
DATA	1668198437	106164932	488	256	""	2022-11-11	15:27:17	nan	nan	nan	96.2161	22.7169	96.7053	47.2158	0	0	22.8262	-16000	0	23.8475	175
DATA	1668198437	855851888	491	256	""	2022-11-11	15:27:17	nan	nan	nan	96.2169	22.736	96.7061	47.2159	0	0	22.8476	-16000	0	23.8475	153
DATA	1668198439	105851888	496	256	""	2022-11-11	15:27:19	nan	nan	nan	96.2165	22.7553	96.7049	47.2165	0	0	22.869	-16000	0	23.8506	146
DATA	1668198440	105851888	500	256	""	2022-11-11	15:27:20	nan	nan	nan	96.2169	22.7741	96.7053	47.2167	0	0	22.8903	-16000	0	23.8475	166
DATA	1668198441	105851888	504	256	""	2022-11-11	15:27:21	nan	nan	nan	96.2169	22.7927	96.7053	47.2172	0	0	22.9117	-16000	0	23.8475	172
DATA	1668198441	855851888	507	256	""	2022-11-11	15:27:21	nan	nan	nan	96.2173	22.8106	96.7041	47.2174	0	0	22.9327	-16000	0	23.8467	175
DATA	1668198442	855851888	511	256	""	2022-11-11	15:27:22	nan	nan	nan	96.2165	22.8283	96.7053	47.2178	0	0	22.953	-16000	0	23.8506	128
DATA	1668198444	105851888	516	256	""	2022-11-11	15:27:24	nan	nan	nan	96.2165	22.8469	96.7049	47.218	0	0	22.9743	-16000	0	23.8475	140
DATA	1668198445	105851888	520	256	""	2022-11-11	15:27:25	nan	nan	nan	96.2153	22.8655	96.7045	47.2183	0	0	22.9955	-16000	0	23.8471	179
DATA	1668198445	855534076	523	256	""	2022-11-11	15:27:25	nan	nan	nan	96.2169	22.8841	96.7012	47.2193	0	0	23.0166	-16000	0	23.8439	170
DATA	1668198447	105534076	528	256	""	2022-11-11	15:27:27	nan	nan	nan	96.2169	22.9023	96.7049	47.2194	0	0	23.0379	-16000	0	23.8502	168
DATA	1668198448	105534076	532	256	""	2022-11-11	15:27:28	nan	nan	nan	96.2157	22.9212	96.7049	47.2194	0	0	23.0591	-16000	0	23.8467	168
DATA	1668198449	105534076	536	256	""	2022-11-11	15:27:29	nan	nan	nan	96.2161	22.9396	96.7049	47.2194	0	0	23.0804	-16000	0	23.8467	179
DATA	1668198450	105534076	540	256	""	2022-11-11	15:27:30	nan	nan	nan	96.2161	22.9578	96.7041	47.2198	0	0	23.1022	-16000	0	23.8467	149
DATA	1668198451	105534076	544	256	""	2022-11-11	15:27:31	nan	nan	nan	96.2161	22.9757	96.7041	47.2202	0	0	23.1225	-16000	0	23.8482	142
DATA	1668198452	105534076	548	256	""	2022-11-11	15:27:32	nan	nan	nan	96.2161	22.9931	96.7041	47.2204	0	0	23.1429	-16000	0	23.8478	155
DATA	1668198453	105220079	552	256	""	2022-11-11	15:27:33	nan	nan	nan	96.2165	23.0114	96.7037	47.2209	0	0	23.164	-16000	0	23.8471	 86
DATA	1668198453	855220079	555	256	""	2022-11-11	15:27:33	nan	nan	nan	96.2157	23.0296	96.7033	47.2211	0	0	23.1851	-16000	0	23.8475	158
DATA	1668198454	855220079	559	256	""	2022-11-11	15:27:34	nan	nan	nan	96.2153	23.0478	96.7041	47.2216	0	0	23.2061	-16000	0	23.8502	151
DATA	1668198456	105220079	564	256	""	2022-11-11	15:27:36	nan	nan	nan	96.2161	23.066	96.7037	47.2216	0	0	23.2273	-16000	0	23.8475	102
DATA	1668198456	855220079	567	256	""	2022-11-11	15:27:36	nan	nan	nan	96.2157	23.0842	96.7041	47.2224	0	0	23.2484	-16000	0	23.8475	170
DATA	1668198458	105220079	572	256	""	2022-11-11	15:27:38	nan	nan	nan	96.2153	23.1033	96.7033	47.2224	0	0	23.27	-16000	0	23.8502	 34
DATA	1668198458	855220079	575	256	""	2022-11-11	15:27:38	nan	nan	nan	96.2149	23.1206	96.7021	47.2229	0	0	23.2904	-16000	0	23.8475	169
DATA	1668198459	605220079	578	256	""	2022-11-11	15:27:39	nan	nan	nan	96.2157	23.1381	96.7012	47.2231	0	0	23.3105	-16000	0	23.8502	148
DATA	1668198461	104933023	584	256	""	2022-11-11	15:27:41	nan	nan	nan	96.2161	23.1561	96.7025	47.2235	0	0	23.3317	-16000	0	23.8471	138
DATA	1668198461	604933023	586	256	""	2022-11-11	15:27:41	nan	nan	nan	96.2153	23.1741	96.7029	47.2239	0	0	23.3528	-16000	0	23.8463	159
DATA	1668198463	104933023	592	256	""	2022-11-11	15:27:43	nan	nan	nan	96.2153	23.192	96.7016	47.224	0	0	23.3738	-16000	0	23.8498	 57
DATA	1668198464	104933023	596	256	""	2022-11-11	15:27:44	nan	nan	nan	96.2145	23.21	96.7021	47.2246	0	0	23.3947	-16000	0	23.8467	 55
DATA	1668198465	104933023	600	256	""	2022-11-11	15:27:45	nan	nan	nan	96.2157	23.2284	96.7033	47.2246	0	0	23.4158	-16000	0	23.8467	153
DATA	1668198465	604933023	602	256	""	2022-11-11	15:27:45	nan	nan	nan	96.2153	23.2462	96.7025	47.2253	0	0	23.4365	-16000	0	23.8467	153
DATA	1668198466	604933023	606	256	""	2022-11-11	15:27:46	nan	nan	nan	96.2165	23.2643	96.7025	47.2253	0	0	23.4584	-16000	0	23.8502	156
DATA	1668198468	104593038	612	256	""	2022-11-11	15:27:48	nan	nan	nan	96.2161	23.2814	96.7025	47.2261	0	0	23.4773	-16000	0	23.8478	167
DATA	1668198468	854593038	615	256	""	2022-11-11	15:27:48	nan	nan	nan	96.2153	23.2994	96.7021	47.2261	0	0	23.4984	-16000	0	23.8475	189
DATA	1668198470	104593038	620	256	""	2022-11-11	15:27:50	nan	nan	nan	96.2153	23.3174	96.7012	47.2264	0	0	23.5192	-16000	0	23.8494	146
DATA	1668198471	104593038	624	256	""	2022-11-11	15:27:51	nan	nan	nan	96.2149	23.3353	96.7004	47.2268	0	0	23.5403	-16000	0	23.8471	151
DATA	1668198472	104593038	628	256	""	2022-11-11	15:27:52	nan	nan	nan	96.2153	23.3531	96.7	47.2273	0	0	23.5609	-16000	0	23.8471	  6
DATA	1668198472	854593038	631	256	""	2022-11-11	15:27:52	nan	nan	nan	96.2141	23.3712	96.7	47.2275	0	0	23.5819	-16000	0	23.8467	 20
DATA	1668198473	354593038	633	256	""	2022-11-11	15:27:53	nan	nan	nan	96.2141	23.389	96.7	47.2281	0	0	23.6026	-16000	0	23.8475	221
DATA	1668198475	104593038	640	256	""	2022-11-11	15:27:55	nan	nan	nan	96.2149	23.4068	96.7012	47.2283	0	0	23.6239	-16000	0	23.8467	170
DATA	1668198476	104270935	644	256	""	2022-11-11	15:27:56	nan	nan	nan	96.2153	23.4241	96.6996	47.2283	0	0	23.6441	-16000	0	23.8463	173
DATA	1668198477	104270935	648	256	""	2022-11-11	15:27:57	nan	nan	nan	96.2149	23.4413	96.6996	47.2288	0	0	23.6642	-16000	0	23.8463	193
DATA	1668198478	104270935	652	256	""	2022-11-11	15:27:58	nan	nan	nan	96.2145	23.4598	96.6996	47.229	0	0	23.6849	-16000	0	23.8463	154
DATA	1668198479	104270935	656	256	""	2022-11-11	15:27:59	nan	nan	nan	96.2149	23.4777	96.6996	47.229	0	0	23.7057	-16000	0	23.8463	155
DATA	1668198480	104270935	660	256	""	2022-11-11	15:28:00	nan	nan	nan	96.2149	23.4954	96.7	47.229	0	0	23.7263	-16000	0	23.8459	219
DATA	1668198481	104270935	664	256	""	2022-11-11	15:28:01	nan	nan	nan	96.2145	23.5134	96.6988	47.229	0	0	23.7471	-16000	0	23.8459	125
DATA	1668198481	604270935	666	256	""	2022-11-11	15:28:01	nan	nan	nan	96.2137	23.5311	96.6988	47.229	0	0	23.7679	-16000	0	23.8455	136
DATA	1668198483	103974103	672	256	""	2022-11-11	15:28:03	nan	nan	nan	96.2145	23.549	96.6984	47.229	0	0	23.7885	-16000	0	23.8494	 86
