Model:	LI-7810
SN:	TG10-01146
Software Version:	2.0.25
Timestamp:	2022-11-11 09:44:13
Timezone:	America/Toronto
DATAH	SECONDS	NANOSECONDS	NDX	DIAG	DATE	TIME	H2O	CO2	CH4	CAVITY_P	CAVITY_T	LASER_PHASE_P	LASER_T	RESIDUAL	RING_DOWN_TIME	THERMAL_ENCLOSURE_T	PHASE_ERROR	LASER_T_SHIFT	INPUT_VOLTAGE	CHK
DATAU	secs	nsecs	index	diag	date	time	ppm	ppm	ppb	kPa	°C	kPa	°C		µsecs	°C	counts	°C	V	CHK
DATA	1668177950	124651908	399	256	2022-11-11	09:45:50	nan	nan	nan	97.0145	20.5539	96.5514	43.2351	0	0	20.7169	-16000	0	15.7986	 99
DATA	1668177951	124651908	403	256	2022-11-11	09:45:51	nan	nan	nan	97.0145	20.5725	96.5502	43.2355	0	0	20.7385	-16000	0	15.7979	 87
DATA	1668177952	124651908	407	256	2022-11-11	09:45:52	nan	nan	nan	97.0145	20.5899	96.551	43.2359	0	0	20.7603	-16000	0	15.7983	 48
DATA	1668177953	124651908	411	256	2022-11-11	09:45:53	nan	nan	nan	97.0149	20.6069	96.5502	43.2362	0	0	20.7812	-16000	0	15.7975	 85
DATA	1668177954	124651908	415	256	2022-11-11	09:45:54	nan	nan	nan	97.0133	20.6246	96.5498	43.2368	0	0	20.803	-16000	0	15.7967	 47
DATA	1668177955	124651908	419	256	2022-11-11	09:45:55	nan	nan	nan	97.0141	20.6423	96.5498	43.237	0	0	20.8247	-16000	0	15.7963	 48
DATA	1668177956	124651908	423	256	2022-11-11	09:45:56	nan	nan	nan	97.0137	20.6602	96.5489	43.2376	0	0	20.8465	-16000	0	15.7959	110
DATA	1668177957	124353885	427	256	2022-11-11	09:45:57	nan	nan	nan	97.0141	20.6779	96.5485	43.2379	0	0	20.8682	-16000	0	15.7947	126
DATA	1668177958	124353885	431	256	2022-11-11	09:45:58	nan	nan	nan	97.0141	20.6956	96.5485	43.2385	0	0	20.89	-16000	0	15.7947	 14
DATA	1668177959	124353885	435	256	2022-11-11	09:45:59	nan	nan	nan	97.0137	20.7133	96.5481	43.2387	0	0	20.9119	-16000	0	15.7943	106
DATA	1668177960	124353885	439	256	2022-11-11	09:46:00	nan	nan	nan	97.012	20.731	96.5481	43.2392	0	0	20.9338	-16000	0	15.7932	235
DATA	1668177961	124353885	443	256	2022-11-11	09:46:01	nan	nan	nan	97.0133	20.7474	96.5481	43.2396	0	0	20.9541	-16000	0	15.7924	 88
DATA	1668177962	124353885	447	256	2022-11-11	09:46:02	nan	nan	nan	97.0129	20.7656	96.5477	43.24	0	0	20.9759	-16000	0	15.7912	  4
DATA	1668177963	124353885	451	256	2022-11-11	09:46:03	nan	nan	nan	97.012	20.7828	96.5473	43.2404	0	0	20.9974	-16000	0	15.7912	 40
DATA	1668177964	124051094	455	256	2022-11-11	09:46:04	nan	nan	nan	97.0125	20.801	96.5477	43.2407	0	0	21.0189	-16000	0	15.7912	 19
DATA	1668177965	124051094	459	256	2022-11-11	09:46:05	nan	nan	nan	97.0125	20.8185	96.5469	43.2413	0	0	21.0408	-16000	0	15.7908	 83
DATA	1668177966	124051094	463	256	2022-11-11	09:46:06	nan	nan	nan	97.0112	20.8363	96.5473	43.2415	0	0	21.0622	-16000	0	15.79	221
DATA	1668177967	124051094	467	256	2022-11-11	09:46:07	nan	nan	nan	97.0112	20.8536	96.5465	43.2419	0	0	21.0837	-16000	0	15.79	242
DATA	1668177968	124051094	471	256	2022-11-11	09:46:08	nan	nan	nan	97.0116	20.8713	96.5469	43.2422	0	0	21.1052	-16000	0	15.79	228
DATA	1668177969	124051094	475	256	2022-11-11	09:46:09	nan	nan	nan	97.0112	20.8882	96.5465	43.2422	0	0	21.1265	-16000	0	15.7896	 93
DATA	1668177970	124051094	479	256	2022-11-11	09:46:10	nan	nan	nan	97.0112	20.905	96.5457	43.243	0	0	21.1471	-16000	0	15.7888	229
DATA	1668177971	124051094	483	256	2022-11-11	09:46:11	nan	nan	nan	97.0104	20.9226	96.5465	43.243	0	0	21.1686	-16000	0	15.7884	 27
DATA	1668177972	123756885	487	256	2022-11-11	09:46:12	nan	nan	nan	97.0116	20.9408	96.5452	43.243	0	0	21.1899	-16000	0	15.7881	 56
DATA	1668177973	123756885	491	256	2022-11-11	09:46:13	nan	nan	nan	97.0112	20.9586	96.5452	43.2437	0	0	21.2114	-16000	0	15.7869	 98
DATA	1668177974	123756885	495	256	2022-11-11	09:46:14	nan	nan	nan	97.0108	20.976	96.5448	43.2439	0	0	21.2327	-16000	0	15.7869	 68
DATA	1668177975	123756885	499	256	2022-11-11	09:46:15	nan	nan	nan	97.0096	20.9938	96.5444	43.2445	0	0	21.2541	-16000	0	15.7865	122
DATA	1668177976	123756885	503	256	2022-11-11	09:46:16	nan	nan	nan	97.0108	21.0113	96.5457	43.245	0	0	21.2756	-16000	0	15.7853	 38
DATA	1668177977	123756885	507	256	2022-11-11	09:46:17	nan	nan	nan	97.01	21.0287	96.5444	43.2452	0	0	21.2974	-16000	0	15.7853	  0
DATA	1668177978	123756885	511	256	2022-11-11	09:46:18	nan	nan	nan	97.01	21.0449	96.5452	43.2458	0	0	21.3172	-16000	0	15.7841	246
DATA	1668177979	123446941	515	256	2022-11-11	09:46:19	nan	nan	nan	97.0096	21.0625	96.5432	43.246	0	0	21.3387	-16000	0	15.7841	 42
DATA	1668177980	123446941	519	256	2022-11-11	09:46:20	nan	nan	nan	97.0092	21.0799	96.5424	43.2467	0	0	21.3599	-16000	0	15.7841	 99
DATA	1668177981	123446941	523	256	2022-11-11	09:46:21	nan	nan	nan	97.0092	21.0975	96.5428	43.2467	0	0	21.3812	-16000	0	15.7833	 85
DATA	1668177982	123446941	527	256	2022-11-11	09:46:22	nan	nan	nan	97.0096	21.1155	96.5436	43.2475	0	0	21.4024	-16000	0	15.7833	 80
DATA	1668177983	123446941	531	256	2022-11-11	09:46:23	nan	nan	nan	97.0092	21.1336	96.5424	43.2478	0	0	21.4235	-16000	0	15.783	 27
DATA	1668177984	123446941	535	256	2022-11-11	09:46:24	nan	nan	nan	97.0092	21.151	96.542	43.2482	0	0	21.4447	-16000	0	15.7822	232
DATA	1668177985	123446941	539	256	2022-11-11	09:46:25	nan	nan	nan	97.0079	21.1684	96.542	43.249	0	0	21.4659	-16000	0	15.7822	  3
DATA	1668177986	123446941	543	256	2022-11-11	09:46:26	nan	nan	nan	97.0084	21.1855	96.542	43.249	0	0	21.4868	-16000	0	15.7826	  2
DATA	1668177987	123141050	547	256	2022-11-11	09:46:27	nan	nan	nan	97.0079	21.2022	96.5416	43.2497	0	0	21.5071	-16000	0	15.7822	 73
DATA	1668177988	123141050	551	256	2022-11-11	09:46:28	nan	nan	nan	97.0084	21.2197	96.5407	43.2499	0	0	21.5283	-16000	0	15.781	 35
DATA	1668177989	123141050	555	256	2022-11-11	09:46:29	nan	nan	nan	97.0084	21.2371	96.5411	43.2505	0	0	21.5495	-16000	0	15.7806	 76
DATA	1668177990	123141050	559	256	2022-11-11	09:46:30	nan	nan	nan	97.0067	21.2547	96.5403	43.251	0	0	21.5705	-16000	0	15.7806	 13
DATA	1668177991	123141050	563	256	2022-11-11	09:46:31	nan	nan	nan	97.0063	21.2724	96.5395	43.2512	0	0	21.5917	-16000	0	15.7806	 68
DATA	1668177992	123141050	567	256	2022-11-11	09:46:32	nan	nan	nan	97.0071	21.2898	96.5391	43.252	0	0	21.6129	-16000	0	15.779	238
DATA	1668177993	123141050	571	256	2022-11-11	09:46:33	nan	nan	nan	97.0063	21.3078	96.5395	43.2522	0	0	21.6337	-16000	0	15.7779	 81
DATA	1668177994	122844934	575	256	2022-11-11	09:46:34	nan	nan	nan	97.0071	21.3247	96.5391	43.2527	0	0	21.6542	-16000	0	15.7786	101
DATA	1668177995	122844934	579	256	2022-11-11	09:46:35	nan	nan	nan	97.0055	21.3415	96.5391	43.2531	0	0	21.6752	-16000	0	15.7779	106
DATA	1668177996	122844934	583	256	2022-11-11	09:46:36	nan	nan	nan	97.0063	21.3592	96.5383	43.2535	0	0	21.696	-16000	0	15.7775	 62
DATA	1668177997	122844934	587	256	2022-11-11	09:46:37	nan	nan	nan	97.0063	21.3766	96.5383	43.2542	0	0	21.7168	-16000	0	15.7779	122
DATA	1668177998	122844934	591	256	2022-11-11	09:46:38	nan	nan	nan	97.0055	21.3941	96.5383	43.2546	0	0	21.7379	-16000	0	15.7775	119
DATA	1668177999	122844934	595	256	2022-11-11	09:46:39	nan	nan	nan	97.0063	21.4116	96.5383	43.255	0	0	21.7589	-16000	0	15.7771	 65
DATA	1668178000	122844934	599	256	2022-11-11	09:46:40	nan	nan	nan	97.0055	21.4293	96.5379	43.2555	0	0	21.7797	-16000	0	15.7763	102
DATA	1668178001	122844934	603	256	2022-11-11	09:46:41	nan	nan	nan	97.0055	21.4467	96.537	43.2557	0	0	21.8008	-16000	0	15.7759	 29
DATA	1668178002	122543096	607	256	2022-11-11	09:46:42	nan	nan	nan	97.0051	21.4642	96.537	43.2565	0	0	21.8214	-16000	0	15.7759	 19
DATA	1668178003	122543096	611	256	2022-11-11	09:46:43	nan	nan	nan	97.0043	21.4815	96.5366	43.2568	0	0	21.842	-16000	0	15.7763	 21
