Model:	LI-7810
SN:	TG10-01071
Software Version:	2.1.35
Timestamp:	2022-11-12 13:57:38
Timezone:	Canada/Eastern
DATAH	SECONDS	NANOSECONDS	NDX	DIAG	REMARK	DATE	TIME	H2O	CO2	CH4	CAVITY_P	CAVITY_T	LASER_PHASE_P	LASER_T	RESIDUAL	RING_DOWN_TIME	THERMAL_ENCLOSURE_T	PHASE_ERROR	LASER_T_SHIFT	INPUT_VOLTAGE	CHK
DATAU	secs	nsecs	index	diag		date	time	ppm	ppm	ppb	kPa	°C	kPa	°C		µsecs	°C	counts	°C	V	CHK
DATA	1668281927	21852016	9901	0	""	2022-11-12	14:38:47	7672.2983	508.6788	2188.0667	40.6394	55.0049	30.8742	47.1477	0.0181388	12.2033	54.5005	1862.5	-0.0814826	24.0079	103
DATA	1668281928	21852016	9905	0	""	2022-11-12	14:38:48	7671.2437	508.13702	2188.292	40.6411	55.0041	30.9235	47.1492	0.0180138	12.2025	54.5005	641	-0.080195	24.0075	 95
DATA	1668281929	21852016	9909	0	""	2022-11-12	14:38:49	7670.5503	509.10513	2189.8723	40.65	55.0032	30.9423	47.1495	0.0178389	12.2023	54.5005	606.25	-0.080195	24.0087	222
DATA	1668281930	21511077	9913	0	""	2022-11-12	14:38:50	7672.646	510.30576	2192.0371	40.6639	55.0022	30.9607	47.1495	0.0175355	12.2028	54.5005	840	-0.080195	24.0079	104
DATA	1668281931	21511077	9917	0	""	2022-11-12	14:38:51	7679.7993	511.21304	2194.7981	40.6798	55.0012	30.9782	47.1495	0.0171863	12.2017	54.5005	1424.75	-0.080195	24.0079	135
DATA	1668281932	21511077	9921	0	""	2022-11-12	14:38:52	7694.0112	514.22418	2200.1272	40.7125	55.0001	31.0019	47.1495	0.0165827	12.2028	54.5005	2105.75	-0.080011	24.0079	 47
DATA	1668281933	21511077	9925	0	""	2022-11-12	14:38:53	7701.4761	515.58417	2203.5315	40.7275	54.9991	31.048	47.1512	0.016008	12.2028	54.5005	1991.5	-0.0776196	24.0067	 12
DATA	1668281934	21511077	9929	0	""	2022-11-12	14:38:54	7699.1772	515.9483	2203.8101	40.7341	54.9981	31.0925	47.1534	0.0158708	12.2031	54.5005	1202.5	-0.0765159	24.0067	 67
DATA	1668281935	21511077	9933	0	""	2022-11-12	14:38:55	7703.5347	517.60101	2205.5764	40.7467	54.9974	31.1235	47.1532	0.015621	12.2037	54.5005	942.25	-0.0765159	24.0067	 60
DATA	1668281936	21511077	9937	0	""	2022-11-12	14:38:56	7709.8623	519.79602	2208.5657	40.7614	54.9968	31.1443	47.1532	0.0152887	12.2049	54.5005	1249	-0.0765159	24.0063	 55
DATA	1668281937	21511077	9941	0	""	2022-11-12	14:38:57	7715.8774	520.25226	2211.6614	40.779	54.9964	31.1671	47.1532	0.0148784	12.2037	54.5005	1583	-0.0765159	24.006	189
DATA	1668281938	21167039	9945	0	""	2022-11-12	14:38:58	7730.4736	523.63434	2218.377	40.8132	54.9964	31.2067	47.1532	0.01416	12.2059	54.5005	2419.5	-0.0763319	24.0052	226
DATA	1668281939	21167039	9949	0	""	2022-11-12	14:38:59	7739.6948	523.88892	2221.4963	40.8267	54.9964	31.2797	47.1551	0.01365	12.2052	54.5005	1458.25	-0.0741245	24.0052	116
DATA	1668281940	21167039	9953	0	""	2022-11-12	14:39:00	7738.9185	525.78357	2222.3247	40.8316	54.9968	31.3226	47.1562	0.0135508	12.2052	54.5005	700.5	-0.0735727	24.0048	 73
DATA	1668281941	21167039	9957	0	""	2022-11-12	14:39:01	7739.4634	525.35278	2224.4431	40.8438	54.9975	31.3454	47.1562	0.0132961	12.2044	54.5005	738.75	-0.0735727	24.0052	135
DATA	1668281942	21167039	9961	0	""	2022-11-12	14:39:02	7745.1313	528.19537	2227.5332	40.8597	54.9983	31.3679	47.1562	0.0129503	12.2049	54.5005	1330	-0.0735727	24.0056	 31
DATA	1668281943	21167039	9965	0	""	2022-11-12	14:39:03	7751.3169	530.0813	2230.8474	40.8761	54.9993	31.3952	47.1562	0.0125758	12.2048	54.5005	1227.75	-0.0735727	24.0048	136
DATA	1668281944	21167039	9969	0	""	2022-11-12	14:39:04	7756.5288	530.91437	2233.6997	40.8932	55.0005	31.4303	47.1562	0.012199	12.2055	54.5007	1486.25	-0.0735727	24.0048	137
DATA	1668281945	20821094	9973	0	""	2022-11-12	14:39:05	7761.4893	531.79889	2236.9529	40.9144	55.0014	31.4723	47.1562	0.0117836	12.2051	54.5011	1291	-0.0735727	24.0071	 29
DATA	1668281946	20821094	9977	0	""	2022-11-12	14:39:06	7767.0938	534.53015	2240.7766	40.936	55.0026	31.5139	47.1564	0.0112489	12.2053	54.5013	1470.25	-0.0730208	24.0122	105
DATA	1668281947	20821094	9981	0	""	2022-11-12	14:39:07	7767.1069	532.98529	2241.9492	40.9466	55.0036	31.5596	47.1587	0.0109897	12.2038	54.5013	886.25	-0.0704455	24.013	112
DATA	1668281948	20821094	9985	0	""	2022-11-12	14:39:08	7770.6841	534.40814	2243.4275	40.9597	55.0043	31.5886	47.16	0.0107594	12.2049	54.5013	724.75	-0.0698937	24.013	255
DATA	1668281949	20821094	9989	0	""	2022-11-12	14:39:09	7780.5771	537.15826	2247.7686	40.996	55.0049	31.6139	47.1598	0.0101631	12.206	54.5011	1831	-0.0698937	24.0134	215
DATA	1668281950	20821094	9993	0	""	2022-11-12	14:39:10	7783.4048	537.71979	2249.9124	41.0074	55.0049	31.6608	47.1598	0.00972353	12.2065	54.5005	1228	-0.0698937	24.0126	 98
DATA	1668281951	20821094	9997	0	""	2022-11-12	14:39:11	7779.2554	537.46533	2249.9319	41.0136	55.0049	31.691	47.1598	0.00968587	12.2057	54.5005	834.5	-0.0698937	24.0087	124
DATA	1668281952	20821094	10001	0	""	2022-11-12	14:39:12	7783.4473	537.45087	2251.0603	41.0254	55.0049	31.7126	47.1598	0.00947653	12.2064	54.5005	868.75	-0.0698937	24.0099	225
DATA	1668281953	20479917	10005	0	""	2022-11-12	14:39:13	7789.7979	537.58398	2252.064	41.0393	55.0043	31.7289	47.16	0.00921373	12.2058	54.5005	1048.5	-0.0698937	24.0095	 97
DATA	1668281954	20479917	10009	0	""	2022-11-12	14:39:14	7795.9805	539.53992	2253.8186	41.0535	55.0038	31.7428	47.1598	0.00891089	12.2058	54.5005	1468	-0.0697097	24.0091	167
DATA	1668281955	20479917	10013	0	""	2022-11-12	14:39:15	7803.4106	540.36505	2255.5901	41.0707	55.003	31.7706	47.1617	0.00857094	12.2051	54.5002	1670	-0.0673184	24.0087	 35
DATA	1668281956	20479917	10017	0	""	2022-11-12	14:39:16	7904.1973	661.45398	2267.4812	41.0911	55.002	31.815	47.1648	0.00827942	12.2061	54.4998	1683.75	-0.0654789	24.0079	207
DATA	1668281957	20479917	10021	0	""	2022-11-12	14:39:17	8319.6074	693.34271	2263.9834	41.1131	55.001	31.8681	47.165	0.00811761	12.2038	54.4998	1517.75	-0.0654789	24.0071	180
DATA	1668281958	20479917	10025	0	""	2022-11-12	14:39:18	8411.6816	571.54175	2245.9861	41.1294	55.0001	31.9211	47.1646	0.00783969	12.2042	54.4998	918.25	-0.0654789	24.0071	248
DATA	1668281959	20479917	10029	0	""	2022-11-12	14:39:19	8290.2285	538.84613	2243.6624	41.1388	54.9991	31.9513	47.1646	0.00759729	12.2044	54.4998	610.25	-0.0654789	24.0067	 22
DATA	1668281960	20140886	10033	0	""	2022-11-12	14:39:20	8128.7974	534.92847	2250.0813	41.1535	54.9985	31.9672	47.1646	0.00719018	12.2048	54.4998	881.5	-0.0654789	24.0063	203
DATA	1668281961	20140886	10037	0	""	2022-11-12	14:39:21	8047.5542	535.13818	2254.5115	40.049	54.9979	27.6942	47.1565	0.00677156	12.2074	54.4998	2076	-0.0654789	24.0099	110
DATA	1668281962	20140886	10041	0	""	2022-11-12	14:39:22	8047.5542	535.13818	2254.5115	39.9327	54.9972	26.1209	47.1578	0.00677156	12.2074	54.4998	2076	-0.0654789	24.0099	158
DATA	1668281963	20140886	10045	0	""	2022-11-12	14:39:23	8047.5542	535.13818	2254.5115	39.9499	54.9972	26.1205	47.1635	0.00677156	12.2074	54.4998	2076	-0.0654789	24.0103	150
DATA	1668281964	20140886	10049	0	""	2022-11-12	14:39:24	8047.5542	535.13818	2254.5115	39.9593	54.9972	26.1209	47.1643	0.00677156	12.2074	54.4998	2076	-0.0654789	24.0103	154
DATA	1668281965	20140886	10053	0	""	2022-11-12	14:39:25	8047.5542	535.13818	2254.5115	39.965	54.9972	26.1209	47.1643	0.00677156	12.2074	54.4998	2076	-0.0654789	24.0107	101
DATA	1668281966	20140886	10057	0	""	2022-11-12	14:39:26	8047.5542	535.13818	2254.5115	39.9678	54.9977	26.1201	47.1643	0.00677156	12.2074	54.4998	2076	-0.0654789	24.0103	158
DATA	1668281967	20140886	10061	0	""	2022-11-12	14:39:27	8047.5542	535.13818	2254.5115	39.9687	54.9981	26.1209	47.1643	0.00677156	12.2074	54.4998	2076	-0.0654789	24.0103	158
DATA	1668281968	19800901	10065	0	""	2022-11-12	14:39:28	8047.5542	535.13818	2254.5115	39.9691	54.9989	26.1209	47.1643	0.00677156	12.2074	54.4998	2076	-0.0654789	24.0107	170
DATA	1668281969	19800901	10069	0	""	2022-11-12	14:39:29	8047.5542	535.13818	2254.5115	39.9772	54.9997	26.2425	47.1643	0.00677156	12.2074	54.4998	2076	-0.0654789	24.0107	176
DATA	1668281970	19800901	10073	0	""	2022-11-12	14:39:30	8047.5542	535.13818	2254.5115	39.9878	55.0005	26.7284	47.1644	0.00677156	12.2074	54.4998	2076	-0.0654789	24.0111	138
DATA	1668281971	19800901	10077	0	""	2022-11-12	14:39:31	8047.5542	535.13818	2254.5115	39.9609	55.0014	27.094	47.1643	0.00677156	12.2074	54.4998	2076	-0.0654789	24.0103	 81
DATA	1668281972	19800901	10081	0	""	2022-11-12	14:39:32	8047.5542	535.13818	2254.5115	39.9736	55.0022	27.5811	47.1643	0.00677156	12.2074	54.4998	2076	-0.0654789	24.0103	128
DATA	1668281973	19800901	10085	0	""	2022-11-12	14:39:33	8047.5542	535.13818	2254.5115	39.9723	55.003	28.0716	47.1643	0.00677156	12.2074	54.4998	2076	-0.0654789	24.0103	 81
DATA	1668281974	19800901	10089	0	""	2022-11-12	14:39:34	8047.5542	535.13818	2254.5115	39.9723	55.0036	28.5608	47.1643	0.00677156	12.2074	54.4998	2076	-0.0654789	24.0111	145
DATA	1668281975	19463062	10093	0	""	2022-11-12	14:39:35	8047.5542	535.13818	2254.5115	39.974	55.0041	29.0488	47.1643	0.00677156	12.2074	54.4998	2076	-0.0654789	24.0111	 94
DATA	1668281976	19463062	10097	0	""	2022-11-12	14:39:36	8047.5542	535.13818	2254.5115	39.9719	55.0041	29.5392	47.1646	0.00677156	12.2074	54.4998	2076	-0.0654789	24.0114	159
DATA	1668281977	19463062	10101	0	""	2022-11-12	14:39:37	8047.5542	535.13818	2254.5115	39.9691	55.0041	30.0308	47.1646	0.00677156	12.2074	54.4998	2076	-0.0654789	24.0111	127
DATA	1668281978	19463062	10105	0	""	2022-11-12	14:39:38	8047.5542	535.13818	2254.5115	39.9707	55.0041	30.5225	47.1646	0.00677156	12.2074	54.4998	2076	-0.0654789	24.0114	137
DATA	1668281979	19463062	10109	0	""	2022-11-12	14:39:39	8047.5542	535.13818	2254.5115	39.9719	55.0041	30.8901	47.165	0.00677156	12.2074	54.4998	2076	-0.0654789	24.0111	 94
DATA	1668281980	19463062	10113	0	""	2022-11-12	14:39:40	8047.5542	535.13818	2254.5115	39.9719	55.0034	31.3789	47.165	0.00677156	12.2074	54.4996	2076	-0.0654789	24.0118	 90
DATA	1668281981	19463062	10117	0	""	2022-11-12	14:39:41	8047.5542	535.13818	2254.5115	39.9731	55.0032	31.8644	47.165	0.00677156	12.2074	54.499	2076	-0.0654789	24.0071	 27
DATA	1668281982	19463062	10121	0	""	2022-11-12	14:39:42	8047.5542	535.13818	2254.5115	39.9723	55.0024	32.2304	47.1648	0.00677156	12.2074	54.499	2076	-0.0654789	24.0067	 74
DATA	1668281983	19120931	10125	0	""	2022-11-12	14:39:43	8047.5542	535.13818	2254.5115	39.9723	55.0016	32.7192	47.165	0.00677156	12.2074	54.499	2076	-0.0654789	24.0067	 31
DATA	1668281984	19120931	10129	0	""	2022-11-12	14:39:44	8047.5542	535.13818	2254.5115	39.9687	55.0008	31.3442	47.1674	0.00677156	12.2074	54.499	2076	-0.0654789	24.0063	 90
DATA	1668281985	19120931	10133	0	""	2022-11-12	14:39:45	8047.5542	535.13818	2254.5115	39.9585	55.0003	28.5595	47.176	0.00677156	12.2074	54.4998	2076	-0.0654789	24.0048	103
DATA	1668281986	19120931	10137	0	""	2022-11-12	14:39:46	8047.5542	535.13818	2254.5115	39.9654	54.9995	28.5604	47.1672	0.00677156	12.2074	54.4998	2076	-0.0654789	24.0091	173
DATA	1668281987	19120931	10141	0	""	2022-11-12	14:39:47	8047.5542	535.13818	2254.5115	39.9691	54.9989	28.6016	47.165	0.00677156	12.2074	54.4998	9503	-0.0654789	24.0091	122
DATA	1668281988	19120931	10145	0	""	2022-11-12	14:39:48	8047.5542	535.13818	2254.5115	39.9703	54.9987	28.7815	47.165	0.00677156	12.2074	54.4998	10258.5	-0.0654789	24.0079	 24
DATA	1668281989	19120931	10149	256	""	2022-11-12	14:39:49	8047.5542	535.13818	2254.5115	39.9707	54.9979	28.9545	47.165	0.00338578	12.2074	54.4998	7830	-0.0654789	24.0075	255
DATA	1668281990	18774986	10153	275	""	2022-11-12	14:39:50	7738.0605	534.12915	2154.4819	39.9711	54.9979	29.1055	47.1652	0.0162159	12.2115	54.4998	5345.5	-0.0645592	24.0067	 72
DATA	1668281991	18774986	10157	19	""	2022-11-12	14:39:51	8065.8057	552.69757	2274.5906	39.9715	54.9979	29.2307	47.1665	0.00354354	12.2139	54.4998	2382.5	-0.0640074	24.0056	 95
DATA	1668281992	18774986	10161	19	""	2022-11-12	14:39:52	8007.8462	542.39856	2260.2583	39.9699	54.9979	29.2948	47.1665	0.00207302	12.2124	54.4998	739.25	-0.0676863	24.0056	104
DATA	1668281993	18774986	10165	18	""	2022-11-12	14:39:53	7985.8237	540.68402	2257.5088	39.9711	54.9985	29.3148	47.1492	0.00202556	12.2127	54.5	256.75	-0.0787233	24.0052	177
DATA	1668281994	18774986	10169	19	""	2022-11-12	14:39:54	7344.292	510.86057	2029.163	39.9719	54.9989	29.3184	47.1499	0.0288429	12.2142	54.5005	17.75	-0.0787233	24.006	 87
DATA	1668281995	18774986	10173	19	""	2022-11-12	14:39:55	8058.6099	560.76196	2279.3264	39.9711	54.9997	29.3184	47.1508	0.00481917	12.2162	54.5005	139.5	-0.0787233	24.0063	 36
DATA	1668281996	18774986	10177	19	""	2022-11-12	14:39:56	8002.9199	545.99255	2257.6978	39.9715	55.0003	29.3193	47.151	0.00235367	12.2161	54.5005	14.5	-0.0787233	24.0067	168
DATA	1668281997	18774986	10181	16	""	2022-11-12	14:39:57	7989.9194	543.24725	2254.7292	39.9711	55.001	29.3209	47.1514	0.00229995	12.2152	54.5005	-215.75	-0.0776196	24.0079	 65
DATA	1668281998	18429040	10185	16	""	2022-11-12	14:39:58	7981.2666	544.26123	2252.9087	39.9719	55.0016	29.318	47.1543	0.00230062	12.2158	54.5005	-278.5	-0.0746764	24.0079	240
DATA	1668281999	18429040	10189	16	""	2022-11-12	14:39:59	7972.7241	544.44189	2251.4282	39.9711	55.0024	29.3156	47.1576	0.00230025	12.2159	54.5005	-171.25	-0.0717332	24.0079	 66
DATA	1668282000	18429040	10193	16	""	2022-11-12	14:40:00	7967.3364	545.97223	2249.9072	39.9727	55.0026	29.316	47.1606	0.00230904	12.2171	54.5005	-184.75	-0.06879	24.0083	147
DATA	1668282001	18429040	10197	16	""	2022-11-12	14:40:01	7962.3608	545.38715	2248.2688	39.9719	55.0034	29.3176	47.1637	0.00230095	12.2162	54.5005	53.5	-0.0658468	24.0079	170
DATA	1668282002	18429040	10201	16	""	2022-11-12	14:40:02	7956.6675	545.59082	2247.76	39.9719	55.0034	29.3176	47.1668	0.00230631	12.217	54.5005	-220.5	-0.0629037	24.0083	 85
DATA	1668282003	18429040	10205	16	""	2022-11-12	14:40:03	7952.5142	545.59375	2247.9077	39.9715	55.0034	29.3156	47.1701	0.00230554	12.2165	54.5005	-345.75	-0.0599606	24.0087	 43
DATA	1668282004	18429040	10209	16	""	2022-11-12	14:40:04	7955.6865	547.7652	2247.7444	39.9707	55.0034	29.3123	47.1718	0.0023016	12.2175	54.5011	-359.5	-0.0588569	24.0118	159
DATA	1668282005	18084049	10213	16	""	2022-11-12	14:40:05	8143.9331	558.85608	2253.8074	39.9715	55.0034	29.3091	47.1716	0.00236859	12.2151	54.5013	-279.25	-0.0588569	24.013	  4
DATA	1668282006	18084049	10217	16	""	2022-11-12	14:40:06	8402.2529	556.039	2268.8977	39.9715	55.0034	29.3038	47.1716	0.00241963	12.2156	54.5013	-541.75	-0.0588569	24.013	166
DATA	1668282007	18084049	10221	16	""	2022-11-12	14:40:07	8316.499	552.97546	2278.1548	39.9711	55.0026	29.2997	47.1716	0.00242012	12.2147	54.5013	-49.75	-0.0588569	24.013	173
DATA	1668282008	18084049	10225	16	""	2022-11-12	14:40:08	8197.6455	552.24176	2279.5249	39.9707	55.0022	29.2964	47.1716	0.00239756	12.2153	54.5013	-381.25	-0.0588569	24.0122	 72
DATA	1668282009	18084049	10229	16	""	2022-11-12	14:40:09	8123.2646	549.99902	2280.6614	39.9715	55.0016	29.2907	47.1716	0.00237177	12.2154	54.5005	-352	-0.0588569	24.0099	183
DATA	1668282010	18084049	10233	16	""	2022-11-12	14:40:10	8102.0391	549.7879	2277.2661	39.9711	55.001	29.2895	47.1716	0.00238602	12.2151	54.5005	-275.25	-0.0588569	24.0079	202
DATA	1668282011	18084049	10237	16	""	2022-11-12	14:40:11	8104.0469	551.12	2277.3997	39.9711	55.0003	29.2866	47.1716	0.0023919	12.2144	54.5005	-270.5	-0.0588569	24.0075	 44
DATA	1668282012	18084049	10241	16	""	2022-11-12	14:40:12	8083.8174	549.90594	2281.344	39.9719	54.9997	29.2846	47.1716	0.00236768	12.2162	54.5005	-146.5	-0.0588569	24.0071	243
DATA	1668282013	17743110	10245	16	""	2022-11-12	14:40:13	8050.6543	549.19452	2282.8455	39.9711	54.9993	29.285	47.1716	0.00238093	12.2159	54.5005	-146	-0.0588569	24.0083	123
DATA	1668282014	17743110	10249	16	""	2022-11-12	14:40:14	8020.0083	549.22009	2283.9866	39.9715	54.9987	29.2862	47.1716	0.002345	12.2158	54.5005	-94.75	-0.0588569	24.0075	178
DATA	1668282015	17743110	10253	16	""	2022-11-12	14:40:15	7997.8872	549.10913	2285.8154	39.9715	54.9985	29.2838	47.1716	0.00234512	12.2167	54.5005	-266.5	-0.0588569	24.0075	 41
DATA	1668282016	17743110	10257	16	""	2022-11-12	14:40:16	7973.3042	548.18372	2285.9021	39.9703	54.9979	29.2805	47.1716	0.00233853	12.2165	54.5005	-241.5	-0.0588569	24.0071	 13
DATA	1668282017	17743110	10261	16	""	2022-11-12	14:40:17	7952.1055	548.17444	2286.2356	39.9707	54.9979	29.2797	47.1716	0.00233769	12.2165	54.5005	-204	-0.0588569	24.0071	189
DATA	1668282018	17743110	10265	16	""	2022-11-12	14:40:18	7942.23	547.83142	2287.0957	39.9719	54.9985	29.2781	47.1714	0.00232497	12.2165	54.5007	-160.5	-0.0588569	24.0067	190
DATA	1668282019	17743110	10269	16	""	2022-11-12	14:40:19	7970.395	548.28687	2279.9531	39.9764	54.9987	29.2772	47.1716	0.00228293	12.2162	54.5013	218.25	-0.0588569	24.0095	 20
DATA	1668282020	17400026	10273	16	""	2022-11-12	14:40:20	8165.2749	550.35168	2264.2107	39.9699	54.9993	29.2781	47.1713	0.00233167	12.2153	54.5013	-201	-0.0588569	24.0122	148
DATA	1668282021	17400026	10277	16	""	2022-11-12	14:40:21	8435.6953	553.11981	2258.0078	39.9699	54.9999	29.2744	47.1714	0.00242755	12.2142	54.5013	-359	-0.0588569	24.0126	188
DATA	1668282022	17400026	10281	16	""	2022-11-12	14:40:22	8406.8506	547.71429	2257.8884	39.9711	55.0003	29.2683	47.1716	0.00242212	12.214	54.5013	-310.5	-0.0588569	24.0122	174
DATA	1668282023	17400026	10285	16	""	2022-11-12	14:40:23	8338.3203	749.37592	2285.8198	39.9715	55.001	29.2687	47.1716	0.00292948	12.2141	54.5013	98	-0.0588569	24.0126	 32
DATA	1668282024	17400026	10289	19	""	2022-11-12	14:40:24	10383.345	2630.0774	2558.5269	39.974	55.0018	29.2748	47.1716	0.00497598	12.1998	54.5013	1955	-0.0588569	24.0126	150
DATA	1668282025	17400026	10293	19	""	2022-11-12	14:40:25	13997.176	3893.7556	2775.4277	39.9703	55.0022	29.3058	47.1716	0.00319932	12.1792	54.5005	1474.5	-0.0588569	24.013	236
DATA	1668282026	17400026	10297	19	""	2022-11-12	14:40:26	14479.605	2976.8442	2647.8862	39.9687	55.0026	29.3229	47.1716	0.00274071	12.1746	54.5005	-459.75	-0.0588569	24.0099	101
DATA	1668282027	17400026	10301	19	""	2022-11-12	14:40:27	12940.563	1834.8138	2469.5413	39.9727	55.0034	29.3111	47.1716	0.00275864	12.1859	54.5005	-1019.25	-0.0588569	24.0087	101
DATA	1668282028	17064094	10305	16	""	2022-11-12	14:40:28	11340.042	1187.877	2368.5889	39.9731	55.0034	29.298	47.1716	0.00271476	12.1979	54.5005	-1150	-0.0588569	24.0087	131
DATA	1668282029	17064094	10309	16	""	2022-11-12	14:40:29	10229.826	871.17554	2322.6545	39.9731	55.0034	29.2854	47.1716	0.00264183	12.2031	54.5005	-855.5	-0.0588569	24.0087	 10
DATA	1668282030	17064094	10313	16	""	2022-11-12	14:40:30	9522.8496	714.88306	2301.3833	39.9723	55.0034	29.2785	47.1716	0.0025533	12.2061	54.5005	-755	-0.0588569	24.0107	 99
DATA	1668282031	17064094	10317	16	""	2022-11-12	14:40:31	9075.583	638.69098	2290.3301	39.9723	55.003	29.2703	47.1716	0.0025267	12.2102	54.5005	-690	-0.0588569	24.0099	  4
DATA	1668282032	17064094	10321	16	""	2022-11-12	14:40:32	8786.9453	602.19171	2283.5322	39.9719	55.0026	29.2646	47.1716	0.00249782	12.2106	54.5005	-554.5	-0.0588569	24.0099	 15
DATA	1668282033	17064094	10325	16	""	2022-11-12	14:40:33	8593.2119	582.82581	2280.155	39.9711	55.002	29.2601	47.1716	0.00247108	12.2117	54.5005	-467.5	-0.0588569	24.0095	145
DATA	1668282034	17064094	10329	16	""	2022-11-12	14:40:34	8468.8008	573.51251	2279.2065	39.9711	55.0016	29.2548	47.1716	0.00245246	12.2134	54.5005	-435	-0.0588569	24.0091	158
DATA	1668282035	16721963	10333	16	""	2022-11-12	14:40:35	8389.7354	564.28424	2278.9441	39.9723	55.001	29.2483	47.1716	0.00243737	12.2139	54.5005	-492.75	-0.0588569	24.0095	 34
DATA	1668282036	16721963	10337	16	""	2022-11-12	14:40:36	8336.2012	562.00903	2279.5244	39.9707	55.0003	29.2421	47.1716	0.00242338	12.2138	54.5005	-308	-0.0588569	24.0091	139
DATA	1668282037	16721963	10341	16	""	2022-11-12	14:40:37	8294.8555	558.96112	2279.6985	39.9703	54.9997	29.2401	47.1714	0.0024268	12.214	54.5005	-230.25	-0.0588569	24.0087	249
DATA	1668282038	16721963	10345	16	""	2022-11-12	14:40:38	8255.8584	557.54199	2279.343	39.9707	54.9991	29.2385	47.1716	0.00240472	12.2137	54.5005	-209	-0.0588569	24.0083	159
DATA	1668282039	16721963	10349	16	""	2022-11-12	14:40:39	8218.5098	556.96307	2279.0947	39.9707	54.9987	29.2393	47.1713	0.00240438	12.2151	54.5005	56	-0.0588569	24.0087	125
DATA	1668282040	16721963	10353	16	""	2022-11-12	14:40:40	8184.9463	555.70227	2279.1443	39.9703	54.9985	29.2393	47.1716	0.00238111	12.2152	54.5005	-236.75	-0.0588569	24.0079	 75
DATA	1668282041	16721963	10357	16	""	2022-11-12	14:40:41	8160.3853	555.27313	2278.8738	39.9711	54.9979	29.2381	47.1716	0.00237595	12.2136	54.5005	-291	-0.0588569	24.0071	194
DATA	1668282042	16721963	10361	16	""	2022-11-12	14:40:42	8144.3613	553.39124	2279.3899	39.9719	54.9979	29.2368	47.1716	0.00236682	12.2156	54.5005	-65	-0.0588569	24.0071	154
DATA	1668282043	16376018	10365	16	""	2022-11-12	14:40:43	8128.2261	553.10846	2279.6223	39.9715	54.9983	29.2364	47.1716	0.00235772	12.214	54.5005	-222.75	-0.0588569	24.0071	 13
DATA	1668282044	16376018	10369	16	""	2022-11-12	14:40:44	8109.8301	552.72766	2279.3225	39.9719	54.9987	29.2364	47.1714	0.00234446	12.215	54.5005	-115	-0.0588569	24.0071	133
DATA	1668282045	16376018	10373	16	""	2022-11-12	14:40:45	8087.3496	553.17725	2278.6995	39.9723	54.9991	29.2352	47.1716	0.00233446	12.2137	54.5005	67.25	-0.0588569	24.0075	  7
DATA	1668282046	16376018	10377	16	""	2022-11-12	14:40:46	8070.3174	552.0733	2278.3713	39.9719	54.9997	29.2377	47.1716	0.00233689	12.2152	54.5011	-163	-0.0588569	24.0103	135
DATA	1668282047	16376018	10381	16	""	2022-11-12	14:40:47	8055.062	552.13342	2277.5222	39.9711	55.0003	29.2348	47.1716	0.00233023	12.2148	54.5013	-250.25	-0.0588569	24.0138	227
DATA	1668282048	16376018	10385	16	""	2022-11-12	14:40:48	8049.6152	553.21533	2277.3557	39.9723	55.001	29.2315	47.1716	0.0023375	12.2146	54.5013	-194.75	-0.0588569	24.0138	217
DATA	1668282049	16376018	10389	16	""	2022-11-12	14:40:49	8169.2178	591.39972	2282.623	39.9719	55.0016	29.2307	47.1716	0.00238096	12.2144	54.5013	-249	-0.0588569	24.0142	143
DATA	1668282050	16031980	10393	16	""	2022-11-12	14:40:50	8516.4902	597.22565	2289.6453	39.9711	55.0022	29.2287	47.1716	0.00240601	12.2126	54.5009	-335.75	-0.0588569	24.0142	 49
DATA	1668282051	16031980	10397	16	""	2022-11-12	14:40:51	8468.8789	561.27393	2281.5696	39.9699	55.0026	29.2246	47.1716	0.00240832	12.2136	54.5005	-239.5	-0.0588569	24.0118	 41
DATA	1668282052	16031980	10401	16	""	2022-11-12	14:40:52	8300.3203	552.1427	2271.5332	39.9699	55.0032	29.2217	47.1716	0.00240039	12.2154	54.5005	-136	-0.0588569	24.0099	 73
DATA	1668282053	16031980	10405	16	""	2022-11-12	14:40:53	8181.3774	548.92035	2272.3535	39.9711	55.0034	29.2213	47.1716	0.00238053	12.2133	54.5005	-286	-0.0588569	24.0103	136
DATA	1668282054	16031980	10409	16	""	2022-11-12	14:40:54	8122.23	549.14996	2282.1675	39.9707	55.0034	29.2213	47.1714	0.00238063	12.2155	54.5005	-97.25	-0.0588569	24.0107	153
DATA	1668282055	16031980	10413	16	""	2022-11-12	14:40:55	8111.4551	549.39502	2288.4634	39.9715	55.0034	29.2181	47.1716	0.00236618	12.215	54.5005	-206.75	-0.0588569	24.0099	  3
DATA	1668282056	16031980	10417	16	""	2022-11-12	14:40:56	8084.5171	549.37354	2294.9561	39.9711	55.003	29.2164	47.1716	0.00236754	12.2156	54.5005	-287.25	-0.0588569	24.0107	 15
DATA	1668282057	16031980	10421	16	""	2022-11-12	14:40:57	8041.3535	548.94324	2296.9788	39.9703	55.0026	29.214	47.1716	0.00236141	12.2141	54.5005	-353	-0.0588569	24.0103	100
DATA	1668282058	15693902	10425	16	""	2022-11-12	14:40:58	8032.5811	548.81909	2291.2009	39.9719	55.0022	29.2095	47.1716	0.00236221	12.215	54.5005	-334	-0.0588569	24.0099	115
